generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
112050,1463.8,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,12.7,8,18,118,0.0000,66
112060,1501.6,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,12.7,8,17,138,0.0000,83
112070,1470.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.7,10,17,127,0.0000,67
112080,1523.9,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,13.7,10,18,153,0.0000,81
112090,1587.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,14.0,10,19,175,0.0000,90
112100,1576.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,13.7,10,19,145,0.0000,75
112110,1311.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,14.8,10,18,157,0.0000,113
112120,1516.4,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,15.7,10,19,154,0.0000,88
112130,1541.7,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,14.9,10,21,141,0.0000,50
112140,1392.8,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,14.5,9,20,164,0.0000,115
112150,1424.1,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,14.4,9,19,147,0.0000,88
112160,1449.3,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,14.8,10,18,176,0.0000,92
112170,1520.0,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,14.9,11,18,165,0.0000,68
112180,1396.9,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,14.9,10,19,138,0.0000,65
112190,1450.9,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,14.5,11,19,158,0.0000,97
112200,1506.6,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,15.2,10,19,129,0.0000,73
112210,1408.7,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,12,15,14.9,10,19,157,0.0000,82
112220,1441.4,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,14.5,11,19,154,0.0000,77
112230,1264.5,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,14.1,9,19,139,0.0000,83
112240,1435.2,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,13.3,9,18,170,0.0000,52
112250,1658.4,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,13.1,9,17,144,0.0000,51
112260,1556.8,2920.5,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,13.2,9,17,162,0.0000,71
112270,1594.1,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,14,12.7,10,16,154,0.0000,48
112280,1513.1,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,12.3,10,17,187,0.0000,53
112290,1527.1,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,12.1,10,16,169,0.0000,106
112300,1494.3,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,10,14,12.0,9,15,149,0.0000,43
112310,1515.9,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,12.2,8,14,156,0.0000,86
112320,1384.5,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,12.8,10,15,177,0.0000,86
112330,1496.3,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,12.7,8,16,193,0.0000,76
112340,1432.0,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,12.8,10,15,175,0.0000,77
112350,1419.8,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,12.7,10,15,185,0.0000,81
112360,1537.7,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,10,14,13.0,10,16,162,0.0000,87
112370,1473.3,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,14,12.9,10,16,174,0.0000,120
112380,1434.2,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.1,11,17,196,0.0000,76
112390,1510.8,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.6,10,17,167,0.0000,85
112400,1360.9,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,13.5,11,16,183,0.0000,84
112410,1500.5,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.9,11,17,179,0.0000,63
112420,1622.6,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,14.0,12,16,165,0.0000,53
112430,1540.3,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,14.2,11,17,171,0.0000,83
112440,1539.0,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,13.8,11,18,154,0.0000,75
112450,1562.1,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,13.7,10,18,150,0.0000,72
112460,1540.2,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.3,10,16,166,0.0000,79
112470,1495.5,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.5,10,17,168,0.0000,88
112480,1452.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,14.1,10,18,185,0.0000,66
112490,1641.3,3300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,13.5,10,17,158,0.0000,69
112500,1636.9,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,13.3,10,17,155,0.0000,68
112510,1308.6,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,14.5,11,18,157,0.0000,120
112520,1624.8,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,14.5,10,18,156,0.0000,55
112530,1496.3,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,14.2,10,17,151,0.0000,57
112540,1472.5,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,14.7,11,18,163,0.0000,77
112550,1471.9,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,15.5,11,19,150,0.0000,87
112560,1617.3,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,15.3,11,19,177,0.0000,80
112570,1493.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,15.3,12,19,172,0.0000,109
112580,1496.8,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,14.6,10,19,143,0.0000,67
112590,1513.8,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,13.3,8,18,145,0.0000,50
112600,1477.6,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,14,13.2,8,18,177,0.0000,91
112610,1475.9,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,12.6,7,18,137,0.0000,79
112620,1486.2,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,12.6,8,20,162,0.0000,95
112630,1386.4,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,15,12.1,8,19,146,0.0000,84
112640,1485.1,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,11.6,7,19,163,0.0000,76
112650,1446.2,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,10,14,11.8,7,20,178,0.0000,76
112660,1455.8,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,11.9,6,20,154,0.0000,61
112670,1420.4,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,10,14,11.4,6,21,155,0.0000,65
112680,1335.7,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,11.5,6,22,159,0.0000,62
112690,1422.4,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,10.3,6,20,161,0.0000,75
112700,1385.4,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,9.9,7,18,120,0.0000,83
112710,1362.2,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,10.1,6,18,164,0.0000,52
112720,1285.3,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,10.2,7,17,160,0.0000,103
112730,1526.0,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,9.6,7,19,150,0.0000,85
112740,1508.5,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,9.6,6,20,162,0.0000,110
112750,1550.5,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,9.2,4,12,169,0.0000,62
112760,1403.3,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,12,15,10.0,4,13,177,0.0000,94
112770,1323.9,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,9.3,3,13,148,0.0000,73
112780,1541.0,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.9,3,13,144,0.0000,64
112790,1454.1,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.9,2,12,180,0.0000,116
112800,1379.1,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.2,2,12,190,0.0000,74
112810,1326.6,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.0,5,12,145,0.0000,53
112820,1423.6,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,8.2,5,12,155,0.0000,68
112830,1512.7,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,8.3,4,12,182,0.0000,79
112840,1434.3,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,8.5,4,12,177,0.0000,101
112850,1456.4,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,9.0,4,12,171,0.0000,58
112860,1461.9,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,9.3,6,13,159,0.0000,111
112870,1407.1,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,8.8,6,12,180,0.0000,101
112880,1550.6,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.6,5,13,179,0.0000,93
112890,1501.9,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.9,5,12,156,0.0000,89
112900,1474.2,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,9.0,5,12,163,0.0000,63
112910,1401.5,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,9.3,5,13,183,0.0000,92
112920,1429.7,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,9.4,4,14,149,0.0000,66
112930,1437.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.4,4,14,186,0.0000,117
112940,1542.1,3100.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,8.1,3,13,137,0.0000,78
112950,1544.8,3250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,10,14,7.2,4,13,155,0.0000,81
112960,1539.9,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.7,4,12,135,0.0000,60
112970,1451.7,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.7,2,12,144,0.0000,83
112980,1515.2,2558.4,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.4,3,11,164,0.0000,58
112990,1392.9,3200.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.3,4,12,201,0.0000,86
113000,1529.8,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,6.6,3,12,171,0.0000,59
113010,1479.0,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,7.0,3,12,185,0.0000,83
113020,1514.6,2586.4,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,7.0,3,14,167,0.0000,89
113030,1420.0,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,6.0,3,13,163,0.0000,79
113040,1512.0,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,6.1,3,13,190,0.0000,86
113050,1406.4,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.9,2,14,145,0.0000,81
113060,1276.4,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,5.3,2,11,162,0.0000,87
113070,1291.0,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,5.1,2,11,156,0.0000,81
113080,1414.4,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.9,2,9,167,0.0000,98
113090,1441.0,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,5.2,2,10,164,0.0000,104
113100,1531.9,3300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.2,2,11,165,0.0000,80
113110,1473.6,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,5.4,2,11,171,0.0000,85
113120,1373.1,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,10,14,4.9,2,11,178,0.0000,78
113130,1445.2,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.1,2,10,180,0.0000,57
113140,1523.2,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.1,2,10,148,0.0000,71
113150,1449.9,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.7,2,11,159,0.0000,87
113160,1553.3,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,5.2,2,10,135,0.0000,67
113170,1527.7,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.3,2,10,152,0.0000,94
113180,1461.1,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.6,2,9,133,0.0000,86
113190,1485.7,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.1,2,7,153,0.0000,92
113200,1529.5,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.8,2,7,169,0.0000,56
113210,1504.2,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.4,2,7,174,0.0000,99
113220,1465.3,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,4.5,2,7,146,0.0000,102
113230,1605.0,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.5,2,7,134,0.0000,63
113240,1474.6,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,4.1,2,7,167,0.0000,47
113250,1544.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.2,2,8,164,0.0000,84
113260,1448.3,3250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.2,2,8,188,0.0000,79
113270,1400.7,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,4.0,2,9,138,0.0000,46
113280,1600.1,3000.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,3.8,2,7,172,0.0000,59
113290,1407.8,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.8,2,8,169,0.0000,61
113300,1517.5,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.5,2,7,167,0.0000,75
113310,1532.2,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4,11,14,3.5,2,7,167,0.0000,49
113320,1502.8,3150.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5,11,14,3.8,2,7,146,0.0000,65
113330,1401.1,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.3,2,7,154,0.0000,59
113340,1362.0,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,15,4.4,2,7,139,0.0000,54
113350,1344.3,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.8,2,8,147,0.0000,97
113360,1593.0,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.7,2,7,164,0.0000,76
113370,1519.9,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.5,2,8,173,0.0000,86
113380,1457.7,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,3.9,2,8,166,0.0000,84
113390,1479.8,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,15,3.6,2,9,176,0.0000,86
113400,1508.5,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.6,2,9,156,0.0000,71
113410,1329.9,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,2.9,2,8,197,0.0000,122
113420,1437.7,3250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.3,2,8,168,0.0000,87
113430,1343.3,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,3.1,2,6,173,0.0000,102
113440,1490.0,2639.4,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7,11,14,3.6,2,7,166,0.0000,79
113450,1349.2,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.6,2,7,190,0.0000,82
113460,1360.6,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,4.1,2,7,151,0.0000,58
113470,1484.7,2950.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8,11,14,3.3,2,8,183,0.0000,84
113480,1393.9,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.3,2,7,198,0.0000,110
113490,1385.4,3050.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6,11,14,3.1,2,8,189,0.0000,108
