generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
94970,850.0,2350.0,157278,0.5878,0.0008,0.0595,0.0444,0.1028,0.0758,0.0000,0.6999,-0.0209,0.0000,0.0000,5.0,4,7,5.8,4,6,193,1.2351,88,0.0000
94980,830.5,1700.0,162552,0.5780,0.0011,0.0623,0.0674,0.0901,0.0622,0.0000,0.7275,-0.0789,0.0000,0.0000,5.0,4,8,5.7,4,6,166,1.2984,74,0.0000
94990,792.4,1900.0,149567,0.4680,0.0022,0.0550,0.0342,0.0819,0.0000,0.0000,0.7896,-0.0449,0.0000,0.0000,5.3,4,8,5.6,3,6,202,1.2505,64,0.0000
95000,789.1,1850.0,152846,0.4953,0.0006,0.0593,0.0518,0.0507,0.0291,0.0000,0.7750,-0.0857,0.0000,0.0000,5.1,4,8,5.3,2,6,173,1.2978,104,0.0000
95010,842.9,1800.0,164133,0.5024,0.0028,0.0488,0.0333,0.0487,0.0777,0.0000,0.7514,0.0032,0.0000,0.0000,4.9,4,8,5.5,3,6,152,1.3057,64,0.0000
95020,776.8,1750.0,155573,0.5180,0.0024,0.0519,0.0523,0.1138,0.0220,0.0000,0.7819,0.0703,0.0000,0.0000,5.1,4,7,5.6,3,6,197,1.2806,73,0.0000
95030,863.5,1750.0,162327,0.6007,0.0005,0.0517,0.0347,0.0913,0.0565,0.0000,0.7461,0.0334,0.0000,0.0000,5.0,4,7,5.6,4,6,163,1.2498,68,0.0000
95040,895.5,1950.0,161460,0.5680,0.0002,0.0556,0.0458,-0.0441,0.0037,0.0000,0.7318,0.0101,0.0000,0.0000,4.9,4,7,5.4,2,6,184,1.3014,80,0.0000
95050,786.3,2050.0,150775,0.5062,0.0020,0.0620,0.0477,0.0674,-0.0055,0.0000,0.8180,0.0551,0.0000,0.0000,5.0,4,8,5.5,3,6,208,1.2642,112,0.0000
95060,835.9,1800.0,156143,0.5209,0.0002,0.0434,0.0413,0.0619,0.0464,0.0000,0.8044,-0.0700,0.0000,0.0000,5.1,4,7,5.5,4,6,204,1.2757,87,0.0000
95070,798.0,1950.0,156983,0.5572,0.0004,0.0480,0.0496,-0.0817,0.0889,0.0000,0.7704,-0.1999,0.0000,0.0000,4.9,4,8,5.3,3,6,175,1.3594,76,0.0000
95080,833.7,1800.0,153474,0.5187,0.0021,0.0610,0.0552,0.1050,0.0000,0.0000,0.7568,0.0080,0.0000,0.0000,5.1,4,8,5.1,2,6,193,1.2917,96,0.0000
95090,756.8,1900.0,150578,0.5127,0.0018,0.0554,0.0862,0.1140,0.0529,0.0000,0.8092,-0.0765,0.0000,0.0000,5.0,4,8,4.9,2,6,191,1.3332,86,0.0000
95100,849.3,1750.0,157482,0.4923,0.0020,0.0966,0.0626,0.0204,0.0147,0.0000,0.7268,0.0035,0.0000,0.0000,5.0,4,8,4.7,2,6,169,1.3349,86,0.0000
95110,854.8,1950.0,158005,0.5352,0.0007,0.0603,0.0460,0.1060,0.0000,0.0000,0.5590,-0.0549,0.0000,0.0000,4.9,4,8,5.0,2,6,210,1.3323,104,0.0000
95120,868.0,1800.0,161199,0.5520,0.0002,0.0513,0.0414,0.1350,0.0000,0.0000,0.7093,0.0909,0.0000,0.0000,5.1,4,8,5.5,2,6,181,1.2817,67,0.0000
95130,794.6,1700.0,164092,0.5745,0.0001,0.0339,0.0341,-0.0259,0.1051,0.0000,0.7282,0.0383,0.0000,0.0000,5.0,4,7,5.5,3,6,165,1.3619,41,0.0000
95140,819.3,1800.0,155432,0.5110,0.0005,0.0553,0.0427,-0.0309,0.0366,0.0000,0.7652,-0.0320,0.0000,0.0000,4.6,4,7,5.2,2,6,177,1.3077,70,0.0000
95150,851.0,1700.0,162545,0.5018,0.0008,0.0454,0.0446,-0.0057,0.0182,0.0000,0.8049,0.0101,0.0000,0.0000,4.6,4,7,5.2,2,6,157,1.3610,75,0.0000
95160,828.1,1750.0,159187,0.4761,0.0005,0.0515,0.0466,0.0184,0.0000,0.0000,0.8109,-0.0493,0.0000,0.0000,4.6,4,7,5.5,3,6,164,1.3186,98,0.0000
95170,827.5,1700.0,158983,0.4967,0.0018,0.0600,0.0465,0.0684,0.0639,0.0000,0.7486,0.0211,0.0000,0.0000,4.5,4,7,5.1,2,6,185,1.3578,75,0.0000
95180,834.9,1900.0,154280,0.4946,0.0012,0.0647,0.0523,0.0670,0.0470,0.0000,0.7714,0.0043,0.0000,0.0000,4.7,4,7,5.2,2,6,202,1.3225,130,0.0000
95190,812.8,1750.0,156165,0.5316,0.0019,0.0527,0.0585,0.0341,0.0652,0.0000,0.7749,0.0359,0.0000,0.0000,4.7,4,7,5.2,2,6,181,1.2998,75,0.0000
95200,871.1,2000.0,155877,0.5538,0.0019,0.0724,0.0575,0.0004,0.0692,0.0000,0.7975,0.0080,0.0000,0.0000,5.0,4,8,5.5,2,6,178,1.2497,94,0.0000
95210,780.7,1700.0,145974,0.4198,0.0027,0.0587,0.0580,-0.0130,0.0000,0.0000,0.7962,-0.1141,0.0000,0.0000,4.9,4,8,5.4,2,6,212,1.2358,122,0.0000
95220,847.7,2000.0,154229,0.5485,0.0012,0.0560,0.0601,0.0357,0.0129,0.0000,0.8120,-0.0329,0.0000,0.0000,4.9,4,7,5.5,2,6,186,1.2582,79,0.0000
95230,812.4,1750.0,149701,0.4796,0.0003,0.0588,0.0605,0.2388,0.0348,0.0000,0.6690,-0.0111,0.0000,0.0000,4.7,4,7,5.5,2,6,234,1.2738,147,0.0000
95240,791.2,1800.0,147957,0.4947,0.0001,0.0574,0.0656,0.1552,0.0000,0.0000,0.7592,-0.0714,0.0000,0.0000,4.9,4,8,5.4,2,6,241,1.2802,120,0.0000
95250,819.1,1850.0,148466,0.5401,0.0004,0.0617,0.0700,0.0321,0.0000,0.0000,0.7755,-0.0445,0.0000,0.0000,5.0,4,8,5.6,2,6,226,1.2549,90,0.0000
95260,826.1,1900.0,151401,0.3795,0.0022,0.0714,0.0725,0.0951,0.0641,0.0000,0.7460,-0.0716,0.0000,0.0000,5.0,4,7,5.8,2,6,191,1.1758,127,0.0000
95270,849.3,1850.0,154344,0.4378,0.0029,0.0733,0.0764,0.0176,0.0530,0.0000,0.7858,-0.1241,0.0000,0.0000,5.3,4,8,5.7,3,6,182,1.1749,109,0.0000
95280,866.1,1900.0,153455,0.5533,0.0009,0.0572,0.0547,0.0655,0.0322,0.0000,0.7355,0.0613,0.0000,0.0000,5.4,4,7,5.8,2,6,198,1.1979,80,0.0000
95290,820.5,1800.0,151638,0.5041,0.0003,0.0579,0.0568,0.0228,0.0200,0.0000,0.7387,0.0533,0.0000,0.0000,5.2,4,7,5.8,4,6,206,1.2374,95,0.0000
95300,800.0,1700.0,152005,0.4758,0.0006,0.0513,0.0420,0.0412,0.0174,0.0000,0.7860,-0.0915,0.0000,0.0000,5.1,4,8,5.8,4,6,210,1.2498,143,0.0000
95310,807.8,1750.0,151333,0.4431,0.0015,0.0547,0.0551,0.0958,0.0394,0.0000,0.7483,0.0734,0.0000,0.0000,5.5,4,8,5.8,3,6,195,1.2165,129,0.0000
95320,800.9,1673.0,152152,0.4841,0.0009,0.0650,0.0591,0.0514,0.0234,0.0000,0.7826,-0.0544,0.0000,0.0000,5.2,4,8,5.6,3,6,179,1.2482,98,0.0000
95330,825.2,2000.0,153139,0.3883,0.0006,0.0672,0.0663,0.0328,0.0388,0.0000,0.7532,-0.0262,0.0000,0.0000,5.2,4,8,5.7,3,6,180,1.2748,80,0.0000
95340,797.5,1850.0,155745,0.5000,0.0017,0.0495,0.0436,0.0531,0.0496,0.0000,0.6839,0.0170,0.0000,0.0000,5.1,4,9,5.6,4,6,180,1.3154,78,0.0000
95350,763.4,1800.0,150658,0.5043,0.0011,0.0489,0.0653,0.0356,0.0397,0.0000,0.7803,0.0108,0.0000,0.0000,5.2,4,7,5.5,3,6,213,1.2886,101,0.0000
95360,850.2,1700.0,158934,0.5255,0.0013,0.0629,0.0484,0.0733,-0.0177,0.0000,0.7508,0.1225,0.0000,0.0000,5.5,4,8,5.8,3,6,188,1.2250,84,0.0000
95370,786.0,1800.0,148440,0.4643,0.0007,0.0596,0.0521,0.1039,0.0136,0.0000,0.7869,0.0610,0.0000,0.0000,5.4,4,8,5.8,4,6,224,1.2329,123,0.0000
95380,754.5,1850.0,142856,0.4234,0.0043,0.0685,0.0600,-0.0146,0.0305,0.0000,0.8008,-0.1055,0.0000,0.0000,5.5,4,8,5.8,5,6,202,1.1785,101,0.0000
95390,829.6,1750.0,156438,0.4524,0.0018,0.0644,0.0521,-0.0351,0.0560,0.0000,0.7179,-0.0431,0.0000,0.0000,5.4,4,9,5.9,4,6,192,1.2134,70,0.0000
95400,727.2,1700.0,145677,0.4733,0.0011,0.0591,0.0488,0.0032,-0.0121,0.0000,0.7890,-0.0543,0.0000,0.0000,5.3,4,8,5.8,4,6,208,1.2286,110,0.0000
95410,777.1,1600.0,151531,0.4146,0.0037,0.0597,0.0423,0.0213,0.0301,0.0000,0.8013,-0.1131,0.0000,0.0000,5.2,4,8,5.7,4,6,203,1.2750,117,0.0000
95420,846.1,1850.0,155077,0.5410,0.0005,0.1930,0.0555,0.0648,0.0000,0.0000,0.7666,-0.0582,0.0000,0.0000,5.3,4,8,5.6,3,6,230,1.2625,94,0.0000
95430,814.2,1700.0,150460,0.4835,0.0004,0.0848,0.0919,-0.0095,0.0274,0.0000,0.8009,0.0193,0.0000,0.0000,5.6,4,8,5.5,3,6,198,1.1857,143,0.0000
95440,801.3,1800.0,146400,0.5477,0.0014,0.0680,0.0748,0.0861,0.0210,0.0000,0.7681,-0.0772,0.0000,0.0000,5.6,4,8,5.6,3,6,229,1.2014,94,0.0000
95450,797.6,1650.0,149054,0.5286,0.0007,0.0937,0.0574,0.0217,0.0083,0.0000,0.8272,-0.0471,0.0000,0.0000,5.7,4,8,5.8,3,6,204,1.1972,131,0.0000
95460,854.8,2250.0,157850,0.5755,0.0004,0.0705,0.0732,0.1663,0.0529,0.0000,0.7058,-0.0413,0.0000,0.0000,5.3,4,9,5.9,5,6,208,1.2314,107,0.0000
95470,771.1,1944.8,150088,0.4569,0.0050,0.0937,0.0758,0.0410,0.0430,0.0000,0.8065,-0.0628,0.0000,0.0000,5.4,4,8,5.8,4,6,193,1.2215,102,0.0000
95480,808.1,1750.0,152349,0.5145,0.0011,0.0824,0.0545,0.0500,0.0607,0.0000,0.8342,0.1019,0.0000,0.0000,5.3,4,8,5.8,4,6,181,1.2350,112,0.0000
95490,789.3,2000.0,150585,0.4581,0.0008,0.0761,0.0723,0.0912,0.0380,0.0000,0.7835,-0.0275,0.0000,0.0000,5.1,4,8,5.6,4,6,191,1.2929,117,0.0000
95500,839.7,1800.0,154902,0.4955,0.0017,0.0595,0.1356,0.0152,0.0589,0.0000,0.7936,0.0338,0.0000,0.0000,5.1,4,8,5.5,3,6,196,1.2979,106,0.0000
95510,840.7,1700.0,157086,0.4974,0.0009,0.0754,0.0670,0.0478,0.0509,0.0000,0.7074,0.1218,0.0000,0.0000,4.8,4,8,5.7,4,6,159,1.2879,90,0.0000
95520,795.1,1900.0,153063,0.4978,0.0002,0.0705,0.0473,-0.0443,0.0000,0.0000,0.7944,-0.0013,0.0000,0.0000,4.9,4,8,5.4,3,6,192,1.3383,82,0.0000
95530,735.8,1750.0,143724,0.4716,0.0019,0.0780,0.0680,0.1656,0.0173,0.0000,0.7744,-0.0795,0.0000,0.0000,4.9,4,7,5.2,3,6,229,1.3216,158,0.0000
95540,825.9,1950.0,162660,0.5080,0.0060,0.0605,0.0835,0.1128,0.0960,0.0000,0.7666,0.0860,0.0000,0.0000,5.0,4,7,5.3,2,6,156,1.3545,77,0.0000
95550,854.3,1950.0,160884,0.5737,0.0029,0.0518,0.0521,0.0841,0.0576,0.0000,0.7615,0.0401,0.0000,0.0000,5.3,4,8,5.6,3,6,182,1.3575,64,0.0000
95560,832.8,1950.0,155604,0.4872,0.0093,0.0659,0.0599,-0.0312,0.0393,0.0000,0.8020,-0.0021,0.0000,0.0000,5.1,4,9,5.7,4,6,158,1.3018,68,0.0000
95570,786.3,1800.0,152234,0.4637,0.0013,0.0574,0.0552,0.0843,0.0334,0.0000,0.8042,0.0256,0.0000,0.0000,4.9,4,8,5.8,4,6,194,1.3116,121,0.0000
95580,786.0,2000.0,152943,0.4793,0.0070,0.0670,0.0597,0.0079,0.0684,0.0000,0.7149,0.0243,0.0000,0.0000,5.1,4,8,5.9,4,6,174,1.3055,94,0.0000
95590,857.0,1950.0,159106,0.4271,0.0020,0.1722,0.0778,0.0536,0.0739,0.0000,0.7710,0.1006,0.0000,0.0000,4.8,4,8,5.7,4,6,147,1.3207,64,0.0000
95600,897.2,2150.0,164361,0.5755,0.0001,0.0545,0.0564,-0.0161,0.0000,0.0000,0.7354,-0.0884,0.0000,0.0000,4.9,4,8,5.7,3,6,185,1.3614,67,0.0000
95610,797.2,1800.0,152931,0.4230,0.0028,0.0751,0.0723,-0.0044,0.0398,0.0000,0.7173,0.1287,0.0000,0.0000,5.0,4,8,5.8,4,6,174,1.3197,123,0.0000
95620,888.5,1900.0,165185,0.5636,0.0012,0.0713,0.1601,0.0869,0.0807,0.0000,0.6330,0.0793,0.0000,0.0000,4.9,4,7,5.9,3,6,166,1.2900,87,0.0000
95630,798.4,1800.0,149683,0.4624,0.0010,0.0615,0.0540,0.0204,0.0366,0.0000,0.7716,-0.0651,0.0000,0.0000,4.7,4,8,5.7,4,6,208,1.3361,94,0.0000
95640,872.4,1950.0,156143,0.5580,0.0002,0.0735,0.0417,0.1287,0.0000,0.0000,0.7971,0.0616,0.0000,0.0000,4.9,4,7,5.7,4,6,199,1.3274,103,0.0000
95650,846.7,1650.0,155762,0.5707,0.0003,0.0733,0.0811,0.1311,0.0673,0.0000,0.7295,-0.0846,0.0000,0.0000,4.8,4,7,5.8,4,6,224,1.3193,117,0.0000
95660,739.6,2000.0,143315,0.4792,0.0014,0.0840,0.1052,0.0862,0.0288,0.0000,0.6800,-0.0781,0.0000,0.0000,5.1,4,8,5.7,4,6,236,1.3024,127,0.0000
95670,796.5,1900.0,150953,0.5029,0.0015,0.0916,0.0772,0.0251,0.0000,0.0000,0.8141,-0.1249,0.0000,0.0000,5.1,4,8,5.6,3,6,201,1.3008,117,0.0000
95680,867.5,1800.0,154591,0.5329,0.0008,0.0782,0.0784,0.1933,0.0000,0.0000,0.8045,-0.0077,0.0000,0.0000,5.0,4,8,5.8,4,6,202,1.2729,123,0.0000
95690,817.9,1750.0,151889,0.4587,0.0049,0.0880,0.0846,0.0094,0.0384,0.0000,0.7621,-0.0356,0.0000,0.0000,5.2,4,8,5.9,5,6,185,1.2471,114,0.0000
95700,830.2,2000.0,152428,0.5409,0.0020,0.0746,0.0531,0.1534,0.0306,0.0000,0.7806,0.1340,0.0000,0.0000,5.4,4,8,5.8,4,6,212,1.3130,80,0.0000
95710,841.4,1850.0,155020,0.5023,0.0023,0.0551,0.0885,0.0591,0.0271,0.0000,0.7427,-0.0563,0.0000,0.0000,5.1,4,9,5.7,4,6,191,1.3261,82,0.0000
95720,830.1,1800.0,151133,0.5531,0.0011,0.0752,0.0711,0.1113,0.0428,0.0000,0.8058,-0.0508,0.0000,0.0000,5.3,4,8,5.5,3,6,208,1.3134,96,0.0000
95730,829.5,1750.0,156316,0.5214,0.0008,0.0874,0.1080,0.1464,-0.0133,0.0000,0.7071,-0.0126,0.0000,0.0000,5.6,4,8,5.3,3,6,192,1.2791,70,0.0000
95740,756.5,1650.0,143256,0.4395,0.0017,0.0840,0.0784,0.0166,0.0324,0.0000,0.7945,-0.0574,0.0000,0.0000,5.2,4,8,5.5,3,6,218,1.2625,124,0.0000
95750,833.6,1850.0,152666,0.4842,0.0022,0.0939,0.0868,0.0256,0.0597,0.0000,0.8062,-0.0383,0.0000,0.0000,5.1,4,8,4.9,3,6,194,1.2502,131,0.0000
95760,784.7,1950.0,144454,0.4540,0.0009,0.1023,0.1061,0.0371,0.0000,0.0000,0.6328,0.0047,0.0000,0.0000,5.0,4,8,4.9,2,6,236,1.2997,145,0.0000
95770,888.9,1650.0,156861,0.5834,0.0003,0.1096,0.0819,0.0938,0.0000,0.0000,0.7842,-0.0001,0.0000,0.0000,4.9,4,8,5.0,2,6,200,1.2858,134,0.0000
95780,881.4,2000.0,152627,0.5072,0.0005,0.1161,0.1064,0.1356,0.0000,0.0000,0.7647,0.0633,0.0000,0.0000,4.9,4,8,5.3,2,6,225,1.3364,95,0.0000
95790,869.5,1900.0,157801,0.5673,0.0000,0.0752,0.0869,0.1719,0.0000,0.0000,0.7489,-0.0233,0.0000,0.0000,4.7,4,8,5.2,2,6,207,1.3549,101,0.0000
95800,860.0,1850.0,161233,0.5395,0.0004,0.0841,0.0598,0.1046,0.0499,0.0000,0.7503,-0.0368,0.0000,0.0000,4.7,4,7,5.5,2,6,170,1.3406,54,0.0000
95810,864.3,1850.0,156605,0.5764,0.0015,0.0876,0.0770,0.1126,0.0427,0.0000,0.7857,0.0673,0.0000,0.0000,4.8,4,7,5.7,3,6,192,1.3360,77,0.0000
95820,809.8,1800.0,153887,0.5109,0.0067,0.0828,0.0826,-0.0013,0.0217,0.0000,0.7212,0.0904,0.0000,0.0000,4.9,4,7,5.9,4,6,193,1.2904,113,0.0000
95830,849.5,1700.0,155105,0.5356,0.0024,0.0839,0.0996,0.0528,0.0500,0.0000,0.7707,0.0018,0.0000,0.0000,4.8,4,8,5.7,4,6,186,1.3442,70,0.0000
95840,858.2,1600.0,157071,0.4557,0.0016,0.0800,0.0733,0.0476,0.0483,0.0000,0.7760,0.0605,0.0000,0.0000,4.7,4,7,5.6,3,6,175,1.2944,87,0.0000
95850,819.4,1850.0,152032,0.5263,0.0008,0.0724,0.0586,0.0534,0.0000,0.0000,0.8175,0.1058,0.0000,0.0000,4.5,4,7,5.7,4,6,187,1.3209,110,0.0000
95860,865.6,1850.0,159305,0.4914,0.0035,0.0724,0.0645,0.0119,0.0350,0.0000,0.7386,0.0668,0.0000,0.0000,4.7,4,7,5.9,4,6,166,1.3357,68,0.0000
95870,846.8,1700.0,154131,0.4106,0.0035,0.0826,0.0685,-0.0248,0.0811,0.0000,0.7098,0.1161,0.0000,0.0000,4.7,4,7,5.9,4,6,170,1.2472,97,0.0000
95880,797.1,1850.0,152728,0.4880,0.0021,0.0745,0.0751,0.0254,0.0576,0.0000,0.7496,-0.0311,0.0000,0.0000,4.5,4,6,5.8,4,6,176,1.2731,92,0.0000
95890,817.9,1900.0,153648,0.5222,0.0028,0.0770,0.0663,0.1268,0.0420,0.0000,0.7572,0.0117,0.0000,0.0000,4.8,4,8,5.8,5,6,190,1.3002,96,0.0000
95900,822.3,1650.0,154641,0.5073,0.0012,0.0828,0.0603,0.0130,0.0486,0.0000,0.7943,-0.0431,0.0000,0.0000,4.8,4,8,5.8,3,6,178,1.3036,103,0.0000
95910,864.2,1800.0,155769,0.4920,0.0024,0.0929,0.0686,0.1144,0.0488,0.0000,0.7941,0.1512,0.0000,0.0000,4.7,4,8,5.8,4,6,206,1.3180,99,0.0000
95920,914.6,2150.0,160641,0.5982,0.0009,0.0806,0.0736,0.2295,0.0000,0.0000,0.7633,0.0563,0.0000,0.0000,4.8,4,7,5.8,4,6,199,1.3135,97,0.0000
95930,765.8,1850.0,149193,0.3927,0.0044,0.0862,0.0629,0.0822,0.0821,0.0000,0.7987,0.0102,0.0000,0.0000,4.7,4,7,5.6,3,6,198,1.2726,122,0.0000
95940,882.7,1750.0,160413,0.5060,0.0008,0.0702,0.0844,0.0322,0.0535,0.0000,0.7749,0.0177,0.0000,0.0000,4.9,4,7,5.8,4,6,171,1.3153,87,0.0000
95950,792.5,1750.0,151375,0.4786,0.0067,0.0702,0.0641,-0.1039,0.0146,0.0000,0.6643,0.0095,0.0000,0.0000,4.8,4,7,5.7,2,6,199,1.2968,111,0.0000
95960,801.8,1800.0,153367,0.5169,0.0041,0.0635,0.0536,0.1243,0.0118,0.0000,0.7500,0.0330,0.0000,0.0000,5.0,4,7,5.8,4,6,189,1.2781,105,0.0000
95970,820.2,1750.0,150826,0.4966,0.0020,0.0853,0.0671,0.0903,0.0337,0.0000,0.7681,-0.0767,0.0000,0.0000,4.8,4,8,5.8,4,6,221,1.2837,107,0.0000
95980,826.7,1900.0,156055,0.5675,0.0011,0.0739,0.0759,0.0278,0.0257,0.0000,0.7314,0.0406,0.0000,0.0000,5.0,4,9,5.9,3,6,196,1.2865,79,0.0000
95990,826.7,1761.2,153700,0.5713,0.0002,0.0746,0.0545,0.1662,0.0000,0.0000,0.7342,-0.0145,0.0000,0.0000,4.7,4,7,5.7,4,6,194,1.3034,101,0.0000
96000,803.8,1650.0,157436,0.4796,0.0014,0.0628,0.0635,-0.0308,0.0419,0.0000,0.8007,0.0498,0.0000,0.0000,4.9,4,8,5.6,4,6,171,1.3150,109,0.0000
96010,868.7,1700.0,157363,0.4339,0.0022,0.0757,0.0805,0.0703,0.0000,0.0000,0.7411,0.0295,0.0000,0.0000,4.8,4,8,5.6,3,6,192,1.3116,97,0.0000
96020,852.1,1800.0,152974,0.3798,0.0028,0.0799,0.0560,0.0246,0.0000,0.0000,0.7199,0.1007,0.0000,0.0000,5.2,4,8,5.7,4,6,178,1.3073,98,0.0000
96030,827.6,2000.0,153892,0.5243,0.0011,0.0571,0.0568,0.0438,0.0525,0.0000,0.7361,0.0051,0.0000,0.0000,4.7,4,8,5.7,4,6,215,1.3089,86,0.0000
96040,865.4,2100.0,159889,0.5187,0.0015,0.0723,0.0555,0.0890,0.0245,0.0000,0.7668,0.0142,0.0000,0.0000,5.0,4,8,5.8,5,6,166,1.2884,99,0.0000
96050,791.3,1850.0,150149,0.5441,0.0016,0.0718,0.0544,0.0934,0.0786,0.0000,0.7167,0.0847,0.0000,0.0000,5.1,4,8,5.9,4,6,209,1.2936,91,0.0000
96060,836.6,1750.0,158542,0.4971,0.0012,0.0680,0.0572,0.1343,0.0653,0.0000,0.7035,0.1584,0.0000,0.0000,5.0,4,8,5.9,5,6,175,1.2840,85,0.0000
96070,854.9,1850.0,158027,0.5315,0.0009,0.0693,0.0529,0.0531,0.0314,0.0000,0.7948,-0.0875,0.0000,0.0000,5.1,4,9,5.8,4,6,188,1.2845,124,0.0000
96080,824.3,1800.0,154233,0.5274,0.0001,0.0756,0.0594,0.0759,0.0481,0.0000,0.7418,-0.0361,0.0000,0.0000,5.3,4,8,5.6,3,6,202,1.2512,92,0.0000
96090,740.0,1950.0,148996,0.4309,0.0046,0.0755,0.0498,-0.0688,0.0582,0.0000,0.7702,-0.0161,0.0000,0.0000,5.3,4,8,5.6,3,6,191,1.2834,105,0.0000
96100,867.1,1750.0,152749,0.4980,0.0004,0.0801,0.0743,0.0147,0.0537,0.0000,0.7266,-0.1057,0.0000,0.0000,5.2,4,8,5.7,4,6,222,1.2604,93,0.0000
96110,788.8,1750.0,155087,0.5453,0.0008,0.0793,0.0657,0.0453,0.0423,0.0000,0.7528,-0.0791,0.0000,0.0000,5.5,4,9,5.7,3,6,169,1.2577,100,0.0000
96120,848.4,1850.0,154264,0.5726,0.0006,0.0723,0.0549,-0.0586,0.0641,0.0000,0.8242,-0.0220,0.0000,0.0000,5.6,4,8,5.8,3,6,185,1.2712,120,0.0000
96130,781.7,1900.0,147036,0.4940,0.0020,0.0715,0.0594,0.0596,0.0287,0.0000,0.7196,-0.0937,0.0000,0.0000,5.9,4,9,5.8,4,6,193,1.2748,117,0.0000
96140,900.1,2050.0,156473,0.5264,0.0009,0.0703,0.0691,0.0273,0.0000,0.0000,0.7896,-0.0218,0.0000,0.0000,5.9,4,9,5.6,4,6,184,1.2416,117,0.0000
96150,850.9,1800.0,153362,0.4086,0.0009,0.0743,0.0635,-0.0366,0.0439,0.0000,0.6760,-0.0473,0.0000,0.0000,5.8,4,9,5.8,4,6,182,1.2415,118,0.0000
96160,866.8,2300.0,158244,0.5548,0.0001,0.0701,0.0429,0.0910,0.0488,0.0000,0.7191,-0.0137,0.0000,0.0000,5.8,4,9,5.5,3,6,194,1.2584,73,0.0000
96170,823.7,1950.0,152953,0.4147,0.0006,0.0800,0.0534,0.0359,0.0000,0.0000,0.7646,-0.1853,0.0000,0.0000,5.9,4,9,5.4,3,6,182,1.2659,100,0.0000
96180,843.8,1800.0,159089,0.4943,0.0007,0.0869,0.0588,0.1238,0.0774,0.0000,0.7484,0.0201,0.0000,0.0000,6.0,4,8,5.6,4,6,167,1.2426,114,0.0000
96190,890.3,1900.0,158894,0.5201,0.0043,0.0805,0.0720,-0.0836,0.0489,0.0000,0.6794,-0.0202,0.0000,0.0000,6.2,4,10,5.6,2,6,187,1.2805,103,0.0000
96200,836.4,2000.0,153191,0.4994,0.0032,0.0744,0.0546,0.0473,0.0553,0.0000,0.7552,-0.0570,0.0000,0.0000,5.9,4,8,5.8,4,6,195,1.2282,93,0.0000
96210,805.3,1700.0,151576,0.4621,0.0017,0.0599,0.0519,0.0896,0.0110,0.0000,0.7504,-0.0629,0.0000,0.0000,5.7,4,9,5.8,4,6,192,1.2364,105,0.0000
96220,868.6,1700.0,158010,0.5083,0.0007,0.0617,0.0660,0.0571,0.0057,0.0000,0.7209,-0.0043,0.0000,0.0000,5.8,4,8,5.8,4,6,197,1.2577,111,0.0000
96230,843.7,1550.0,153890,0.4975,0.0002,0.0768,0.0675,-0.0091,0.0572,0.0000,0.8242,-0.1448,0.0000,0.0000,5.5,4,9,5.7,4,6,175,1.2057,99,0.0000
96240,949.6,2100.0,165900,0.5176,0.0013,0.0657,0.0647,0.0642,0.0460,0.0000,0.7161,0.1130,0.0000,0.0000,5.4,4,8,5.9,4,6,172,1.2779,78,0.0000
96250,759.5,2000.0,143671,0.4664,0.0030,0.0737,0.0525,0.0484,0.0127,0.0000,0.7728,0.0043,0.0000,0.0000,5.6,4,8,5.6,4,6,221,1.2909,118,0.0000
96260,861.8,1750.0,156783,0.4676,0.0004,0.0596,0.0481,0.0978,0.0170,0.0000,0.7520,0.0699,0.0000,0.0000,5.6,4,8,5.6,3,6,174,1.3040,102,0.0000
96270,828.4,1850.0,151243,0.4994,0.0003,0.0649,0.0513,0.0630,0.0103,0.0000,0.8161,-0.1028,0.0000,0.0000,5.7,4,8,5.9,3,6,211,1.3039,137,0.0000
96280,909.7,1950.0,159936,0.5275,0.0003,0.0631,0.0633,0.0266,0.0000,0.0000,0.7679,-0.0038,0.0000,0.0000,6.6,4,9,5.7,4,6,183,1.2748,100,0.0000
96290,907.5,1900.0,158757,0.4307,0.0024,0.0750,0.0553,0.0900,0.0000,0.0000,0.6896,-0.0737,0.0000,0.0000,6.3,4,9,5.5,3,6,186,1.2588,126,0.0000
96300,813.0,1950.0,149987,0.4545,0.0080,0.0591,0.0718,0.0151,0.0414,0.0000,0.7498,-0.0348,0.0000,0.0000,6.5,4,10,5.4,2,6,212,1.2563,107,0.0000
96310,825.3,1700.0,148697,0.4572,0.0015,0.0771,0.0688,-0.0066,0.0000,0.0000,0.7149,-0.0406,0.0000,0.0000,6.5,4,8,5.4,3,6,180,1.1875,109,0.0000
96320,807.9,1750.0,148840,0.4210,0.0129,0.0710,0.0665,0.0453,0.0545,0.0000,0.7393,-0.1526,0.0000,0.0000,6.5,4,9,5.7,3,6,189,1.2407,81,0.0000
96330,875.9,1950.0,156732,0.4939,0.0041,0.0717,0.0678,0.0015,0.0000,0.0000,0.7694,0.0168,0.0000,0.0000,6.6,4,9,5.7,4,6,166,1.1919,78,0.0000
