generation,mi_zone_damage,mi_energy_delta,mi_freeze_pressure,mi_food_dx,mi_food_dy,mi_food_dist,mi_ally_dx,mi_ally_dy,mi_ally_dist,mi_sig0_str,mi_sig0_dx,mi_sig0_dy,mi_sig1_str,mi_sig1_dx,mi_sig1_dy,mi_sig2_str,mi_sig2_dx,mi_sig2_dy,mi_sig3_str,mi_sig3_dx,mi_sig3_dy,mi_sig4_str,mi_sig4_dx,mi_sig4_dy,mi_sig5_str,mi_sig5_dx,mi_sig5_dy,mi_mem0,mi_mem1,mi_mem2,mi_mem3,mi_mem4,mi_mem5,mi_mem6,mi_mem7,mi_energy,mi_death_nearby,mi_death_dx,mi_death_dy
4260,0.0024,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0003,0.0001,0.1197,0.0691,0.0431,0.0000,0.0018,0.0048,0.0157,0.0120,0.0115,0.0060,0.0053,0.0059,0.0176,0.0082,0.0144,0.0225,0.0036,0.0073,0.0264,0.0170,0.0372,0.0183,0.0254,0.0003,0.0000,0.0000,0.0000
4270,0.0041,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0002,0.0002,0.1261,0.0853,0.0581,0.0000,0.0164,0.0185,0.0075,0.0055,0.0072,0.0042,0.0024,0.0030,0.0127,0.0062,0.0098,0.0181,0.0027,0.0085,0.0280,0.0139,0.0111,0.0153,0.0171,0.0004,0.0000,0.0000,0.0000
4280,0.0054,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0002,0.1139,0.0848,0.0639,0.0000,0.0151,0.0166,0.0057,0.0039,0.0047,0.0014,0.0014,0.0016,0.0080,0.0045,0.0071,0.0141,0.0022,0.0039,0.0156,0.0089,0.0180,0.0151,0.0149,0.0008,0.0000,0.0000,0.0000
4290,0.0033,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0002,0.1001,0.0833,0.0603,0.0000,0.0077,0.0164,0.0039,0.0035,0.0031,0.0031,0.0022,0.0028,0.0132,0.0067,0.0118,0.0135,0.0008,0.0024,0.0152,0.0091,0.0088,0.0132,0.0119,0.0004,0.0000,0.0000,0.0000
4300,0.0052,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0002,0.0860,0.0704,0.0529,0.0000,0.0068,0.0079,0.0111,0.0105,0.0094,0.0074,0.0068,0.0063,0.0240,0.0113,0.0161,0.0149,0.0045,0.0053,0.0208,0.0173,0.0167,0.0151,0.0149,0.0006,0.0000,0.0000,0.0000
4310,0.0014,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0960,0.0693,0.0473,0.0000,0.0050,0.0044,0.0126,0.0099,0.0093,0.0051,0.0035,0.0048,0.0182,0.0112,0.0164,0.0218,0.0088,0.0011,0.0249,0.0239,0.0365,0.0211,0.0260,0.0002,0.0000,0.0000,0.0000
4320,0.0043,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0820,0.0658,0.0340,0.0000,0.0002,0.0011,0.0246,0.0204,0.0222,0.0026,0.0015,0.0024,0.0172,0.0077,0.0155,0.0422,0.0084,0.0030,0.0589,0.0295,0.0609,0.0441,0.0479,0.0003,0.0000,0.0000,0.0000
4330,0.0035,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0732,0.0575,0.0306,0.0000,0.0013,0.0024,0.0327,0.0224,0.0268,0.0171,0.0126,0.0132,0.0111,0.0070,0.0107,0.0398,0.0081,0.0021,0.0434,0.0221,0.0387,0.0361,0.0400,0.0004,0.0000,0.0000,0.0000
4340,0.0026,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0822,0.0689,0.0494,0.0000,0.0007,0.0031,0.0444,0.0289,0.0284,0.0079,0.0044,0.0075,0.0142,0.0064,0.0111,0.0399,0.0099,0.0016,0.0428,0.0276,0.0485,0.0221,0.0357,0.0004,0.0000,0.0000,0.0000
4350,0.0018,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1047,0.0593,0.0657,0.0000,0.0059,0.0097,0.0243,0.0196,0.0197,0.0071,0.0064,0.0054,0.0069,0.0034,0.0050,0.0126,0.0063,0.0006,0.0232,0.0172,0.0163,0.0106,0.0159,0.0007,0.0000,0.0000,0.0000
4360,0.0011,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1130,0.0732,0.0700,0.0000,0.0068,0.0129,0.0150,0.0105,0.0125,0.0082,0.0075,0.0077,0.0093,0.0070,0.0077,0.0141,0.0125,0.0022,0.0199,0.0240,0.0278,0.0093,0.0160,0.0010,0.0000,0.0000,0.0000
4370,0.0011,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.1123,0.0833,0.0579,0.0000,0.0071,0.0170,0.0407,0.0260,0.0298,0.0049,0.0020,0.0025,0.0294,0.0169,0.0256,0.0140,0.0324,0.0074,0.0182,0.0197,0.0545,0.0267,0.0437,0.0011,0.0000,0.0000,0.0000
4380,0.0051,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1073,0.0811,0.0442,0.0000,0.0008,0.0035,0.0207,0.0152,0.0163,0.0166,0.0115,0.0120,0.0426,0.0270,0.0280,0.0199,0.0011,0.0017,0.0306,0.0255,0.0300,0.0207,0.0277,0.0005,0.0000,0.0000,0.0000
4390,0.0026,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0970,0.0711,0.0579,0.0000,0.0026,0.0068,0.0177,0.0128,0.0170,0.0214,0.0130,0.0176,0.0372,0.0157,0.0301,0.0257,0.0008,0.0008,0.0331,0.0198,0.0297,0.0236,0.0170,0.0002,0.0000,0.0000,0.0000
4400,0.0039,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0686,0.0254,0.0473,0.0000,0.0044,0.0107,0.0037,0.0012,0.0020,0.0165,0.0086,0.0148,0.0784,0.0346,0.0498,0.0226,0.0021,0.0008,0.0393,0.0068,0.0386,0.0286,0.0289,0.0006,0.0000,0.0000,0.0000
4410,0.0058,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0012,0.0022,0.0762,0.0279,0.0355,0.0000,0.0018,0.0059,0.0030,0.0029,0.0027,0.0069,0.0053,0.0059,0.0521,0.0254,0.0370,0.0237,0.0019,0.0021,0.0387,0.0183,0.0419,0.0261,0.0356,0.0006,0.0000,0.0000,0.0000
4420,0.0026,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0005,0.0001,0.0600,0.0257,0.0357,0.0000,0.0017,0.0058,0.0051,0.0034,0.0042,0.0060,0.0026,0.0051,0.0279,0.0132,0.0204,0.0170,0.0081,0.0011,0.0385,0.0135,0.0389,0.0222,0.0276,0.0006,0.0000,0.0000,0.0000
4430,0.0037,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0002,0.0595,0.0200,0.0622,0.0000,0.0006,0.0069,0.0186,0.0127,0.0147,0.0106,0.0050,0.0101,0.0133,0.0056,0.0103,0.0144,0.0056,0.0009,0.0150,0.0180,0.0175,0.0072,0.0124,0.0010,0.0000,0.0000,0.0000
4440,0.0022,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0004,0.0005,0.1133,0.0228,0.0703,0.0000,0.0089,0.0162,0.0145,0.0094,0.0108,0.0027,0.0015,0.0030,0.0196,0.0085,0.0166,0.0127,0.0198,0.0012,0.0197,0.0150,0.0260,0.0116,0.0187,0.0004,0.0000,0.0000,0.0000
4450,0.0042,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0001,0.0981,0.0759,0.0832,0.0000,0.0083,0.0183,0.0094,0.0063,0.0068,0.0104,0.0073,0.0094,0.0111,0.0061,0.0097,0.0077,0.0097,0.0011,0.0103,0.0141,0.0119,0.0085,0.0109,0.0019,0.0000,0.0000,0.0000
4460,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0003,0.0002,0.0903,0.0473,0.0601,0.0000,0.0020,0.0053,0.0209,0.0143,0.0166,0.0065,0.0040,0.0062,0.0119,0.0060,0.0095,0.0124,0.0302,0.0001,0.0169,0.0232,0.0240,0.0085,0.0195,0.0003,0.0000,0.0000,0.0000
4470,0.0048,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0638,0.0366,0.0425,0.0000,0.0020,0.0044,0.0260,0.0175,0.0152,0.0017,0.0008,0.0013,0.0009,0.0003,0.0007,0.0215,0.0290,0.0003,0.0246,0.0271,0.0294,0.0066,0.0152,0.0010,0.0000,0.0000,0.0000
4480,0.0007,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0437,0.0220,0.0321,0.0000,0.0013,0.0008,0.0192,0.0164,0.0165,0.0063,0.0050,0.0050,0.0163,0.0072,0.0154,0.0186,0.0226,0.0003,0.0265,0.0256,0.0352,0.0155,0.0308,0.0004,0.0000,0.0000,0.0000
4490,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0002,0.0001,0.0448,0.0452,0.0287,0.0000,0.0001,0.0001,0.0112,0.0074,0.0089,0.0056,0.0045,0.0053,0.0167,0.0072,0.0142,0.0155,0.0136,0.0002,0.0260,0.0228,0.0309,0.0128,0.0268,0.0004,0.0000,0.0000,0.0000
4500,0.0038,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0001,0.0002,0.0563,0.0303,0.0432,0.0000,0.0007,0.0020,0.0173,0.0130,0.0138,0.0249,0.0200,0.0190,0.0360,0.0188,0.0287,0.0268,0.0094,0.0029,0.0394,0.0371,0.0379,0.0233,0.0391,0.0006,0.0000,0.0000,0.0000
4510,0.0051,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0434,0.0262,0.0319,0.0000,0.0004,0.0005,0.0202,0.0159,0.0152,0.0112,0.0086,0.0100,0.0135,0.0070,0.0118,0.0123,0.0064,0.0006,0.0332,0.0329,0.0325,0.0054,0.0285,0.0011,0.0000,0.0000,0.0000
4520,0.0052,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0603,0.0368,0.0429,0.0000,0.0001,0.0011,0.0313,0.0236,0.0236,0.0052,0.0042,0.0047,0.0034,0.0016,0.0021,0.0217,0.0168,0.0001,0.0416,0.0364,0.0325,0.0068,0.0381,0.0005,0.0000,0.0000,0.0000
4530,0.0021,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0784,0.0359,0.0542,0.0000,0.0017,0.0073,0.0080,0.0073,0.0065,0.0071,0.0049,0.0060,0.0193,0.0088,0.0167,0.0179,0.0121,0.0001,0.0257,0.0325,0.0248,0.0101,0.0285,0.0003,0.0000,0.0000,0.0000
4540,0.0023,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0740,0.0570,0.0498,0.0000,0.0006,0.0025,0.0173,0.0126,0.0141,0.0191,0.0101,0.0163,0.0312,0.0174,0.0266,0.0212,0.0130,0.0002,0.0439,0.0408,0.0403,0.0170,0.0260,0.0003,0.0000,0.0000,0.0000
4550,0.0034,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0472,0.0529,0.0000,0.0009,0.0063,0.0208,0.0140,0.0174,0.0104,0.0067,0.0085,0.0350,0.0147,0.0282,0.0189,0.0020,0.0002,0.0403,0.0237,0.0324,0.0204,0.0169,0.0007,0.0000,0.0000,0.0000
4560,0.0028,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0512,0.0520,0.0376,0.0000,0.0029,0.0043,0.0063,0.0050,0.0052,0.0037,0.0021,0.0021,0.0200,0.0085,0.0160,0.0208,0.0134,0.0009,0.0176,0.0276,0.0243,0.0137,0.0227,0.0014,0.0000,0.0000,0.0000
4570,0.0033,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0879,0.0629,0.0382,0.0000,0.0006,0.0020,0.0085,0.0073,0.0100,0.0080,0.0048,0.0051,0.0402,0.0225,0.0263,0.0415,0.0131,0.0012,0.0490,0.0327,0.0433,0.0418,0.0514,0.0006,0.0000,0.0000,0.0000
4580,0.0053,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0926,0.0628,0.0302,0.0000,0.0022,0.0009,0.0048,0.0031,0.0025,0.0030,0.0030,0.0029,0.0393,0.0211,0.0315,0.0530,0.0086,0.0005,0.0489,0.0319,0.0498,0.0382,0.0511,0.0005,0.0000,0.0000,0.0000
4590,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1140,0.0487,0.0243,0.0000,0.0004,0.0001,0.0088,0.0043,0.0051,0.0009,0.0013,0.0010,0.0555,0.0334,0.0418,0.0840,0.0049,0.0005,0.0911,0.0248,0.0887,0.0941,0.0755,0.0008,0.0000,0.0000,0.0000
4600,0.0072,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1609,0.0464,0.0187,0.0000,0.0053,0.0032,0.0036,0.0026,0.0030,0.0093,0.0063,0.0071,0.0576,0.0339,0.0401,0.1023,0.0102,0.0023,0.1433,0.0233,0.1163,0.1139,0.1140,0.0008,0.0000,0.0000,0.0000
4610,0.0095,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0831,0.0291,0.0340,0.0000,0.0077,0.0058,0.0091,0.0068,0.0061,0.0155,0.0144,0.0128,0.0541,0.0292,0.0391,0.0654,0.0076,0.0004,0.0692,0.0575,0.0669,0.0635,0.0733,0.0007,0.0000,0.0000,0.0000
4620,0.0023,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1311,0.0659,0.0330,0.0000,0.0058,0.0024,0.0111,0.0088,0.0090,0.0095,0.0067,0.0071,0.0361,0.0161,0.0265,0.0542,0.0171,0.0003,0.0528,0.0333,0.0542,0.0503,0.0548,0.0003,0.0000,0.0000,0.0000
4630,0.0112,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0954,0.0254,0.0329,0.0000,0.0094,0.0105,0.0042,0.0026,0.0028,0.0009,0.0004,0.0008,0.0403,0.0239,0.0225,0.0474,0.0095,0.0010,0.0391,0.0423,0.0376,0.0494,0.0551,0.0010,0.0000,0.0000,0.0000
4640,0.0032,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0972,0.0659,0.0346,0.0000,0.0085,0.0055,0.0244,0.0177,0.0206,0.0072,0.0036,0.0031,0.0394,0.0167,0.0302,0.0586,0.0285,0.0005,0.0459,0.0348,0.0452,0.0421,0.0635,0.0006,0.0000,0.0000,0.0000
4650,0.0034,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1058,0.0641,0.0349,0.0000,0.0069,0.0067,0.0133,0.0096,0.0123,0.0066,0.0039,0.0043,0.0539,0.0279,0.0388,0.0445,0.0082,0.0004,0.0447,0.0223,0.0529,0.0586,0.0541,0.0007,0.0000,0.0000,0.0000
4660,0.0099,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1079,0.0622,0.0320,0.0000,0.0007,0.0014,0.0072,0.0061,0.0087,0.0121,0.0107,0.0102,0.0806,0.0388,0.0516,0.0626,0.0110,0.0012,0.0668,0.0352,0.0545,0.0721,0.0590,0.0007,0.0000,0.0000,0.0000
4670,0.0032,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0973,0.0697,0.0360,0.0000,0.0057,0.0050,0.0146,0.0121,0.0130,0.0031,0.0018,0.0025,0.0445,0.0189,0.0318,0.0551,0.0184,0.0009,0.0377,0.0430,0.0457,0.0510,0.0523,0.0007,0.0000,0.0000,0.0000
4680,0.0028,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0928,0.0587,0.0329,0.0000,0.0062,0.0032,0.0091,0.0056,0.0076,0.0117,0.0064,0.0086,0.0598,0.0303,0.0445,0.0516,0.0224,0.0002,0.0477,0.0392,0.0381,0.0408,0.0647,0.0007,0.0000,0.0000,0.0000
4690,0.0093,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0970,0.0716,0.0383,0.0000,0.0014,0.0034,0.0251,0.0174,0.0215,0.0053,0.0042,0.0039,0.0696,0.0572,0.0355,0.0541,0.0108,0.0004,0.0829,0.0407,0.0864,0.0687,0.0640,0.0009,0.0000,0.0000,0.0000
4700,0.0028,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0829,0.0622,0.0334,0.0000,0.0028,0.0019,0.0209,0.0160,0.0186,0.0120,0.0105,0.0100,0.1008,0.0392,0.0603,0.0557,0.0077,0.0002,0.0663,0.0315,0.0655,0.0501,0.0730,0.0009,0.0000,0.0000,0.0000
4710,0.0010,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0766,0.0663,0.0448,0.0000,0.0062,0.0094,0.0271,0.0210,0.0230,0.0124,0.0098,0.0102,0.0769,0.0362,0.0548,0.0335,0.0075,0.0002,0.0493,0.0333,0.0531,0.0298,0.0603,0.0009,0.0000,0.0000,0.0000
4720,0.0033,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0991,0.0410,0.0608,0.0000,0.0042,0.0052,0.0150,0.0100,0.0116,0.0063,0.0046,0.0058,0.0730,0.0350,0.0497,0.0190,0.0040,0.0003,0.0342,0.0387,0.0245,0.0161,0.0447,0.0011,0.0000,0.0000,0.0000
4730,0.0031,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0827,0.0689,0.0679,0.0000,0.0079,0.0087,0.0226,0.0153,0.0184,0.0032,0.0011,0.0012,0.0588,0.0335,0.0360,0.0257,0.0091,0.0002,0.0336,0.0497,0.0239,0.0216,0.0526,0.0005,0.0000,0.0000,0.0000
4740,0.0036,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0822,0.0363,0.0605,0.0000,0.0052,0.0098,0.0300,0.0229,0.0260,0.0109,0.0077,0.0083,0.0567,0.0716,0.0670,0.0258,0.0065,0.0006,0.0433,0.0411,0.0343,0.0306,0.0332,0.0009,0.0000,0.0000,0.0000
4750,0.0043,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0792,0.0380,0.0608,0.0000,0.0074,0.0092,0.0528,0.0330,0.0433,0.0126,0.0090,0.0116,0.1174,0.0773,0.0439,0.0432,0.0161,0.0005,0.0827,0.0603,0.0704,0.0371,0.0687,0.0004,0.0000,0.0000,0.0000
4760,0.0014,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0456,0.0249,0.0284,0.0000,0.0038,0.0055,0.0719,0.0382,0.0464,0.0283,0.0206,0.0243,0.0922,0.0743,0.0411,0.0155,0.0160,0.0002,0.0591,0.0258,0.0405,0.0153,0.0613,0.0018,0.0000,0.0000,0.0000
4770,0.0091,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1036,0.0534,0.0659,0.0000,0.0023,0.0076,0.0496,0.0333,0.0343,0.0104,0.0080,0.0085,0.0453,0.0196,0.0342,0.0357,0.0021,0.0001,0.0545,0.0196,0.0419,0.0307,0.0469,0.0008,0.0000,0.0000,0.0000
4780,0.0050,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0619,0.0526,0.0328,0.0000,0.0043,0.0081,0.0738,0.0467,0.0516,0.0207,0.0141,0.0161,0.0914,0.0693,0.0324,0.0693,0.0039,0.0011,0.0897,0.0166,0.0751,0.0578,0.0668,0.0003,0.0000,0.0000,0.0000
4790,0.0059,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1012,0.0499,0.0673,0.0000,0.0057,0.0146,0.0516,0.0375,0.0425,0.0342,0.0223,0.0280,0.0824,0.0384,0.0580,0.0373,0.0021,0.0017,0.0622,0.0125,0.0558,0.0438,0.0423,0.0014,0.0000,0.0000,0.0000
4800,0.0032,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0902,0.0863,0.0876,0.0000,0.0156,0.0261,0.0891,0.0519,0.0669,0.0647,0.0432,0.0523,0.0667,0.0336,0.0546,0.0691,0.0017,0.0009,0.0917,0.0363,0.0670,0.0530,0.0731,0.0007,0.0000,0.0000,0.0000
4810,0.0033,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1076,0.0756,0.0387,0.0000,0.0046,0.0105,0.0854,0.0665,0.0549,0.0366,0.0273,0.0331,0.0628,0.0493,0.0286,0.0861,0.0026,0.0007,0.0978,0.0127,0.0969,0.1154,0.0851,0.0004,0.0000,0.0000,0.0000
4820,0.0120,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1079,0.0910,0.0689,0.0000,0.0068,0.0272,0.1325,0.0845,0.0864,0.0857,0.0470,0.0641,0.0688,0.0385,0.0541,0.0749,0.0024,0.0003,0.0909,0.0128,0.0917,0.1064,0.0903,0.0008,0.0000,0.0000,0.0000
4830,0.0048,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1055,0.0525,0.0677,0.0000,0.0022,0.0138,0.1081,0.0699,0.0675,0.0624,0.0402,0.0460,0.0626,0.0267,0.0474,0.0462,0.0027,0.0001,0.0605,0.0112,0.0626,0.0577,0.0836,0.0015,0.0000,0.0000,0.0000
4840,0.0056,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1004,0.0806,0.0591,0.0000,0.0029,0.0120,0.1267,0.0780,0.0813,0.0607,0.0395,0.0451,0.0650,0.0345,0.0511,0.0696,0.0014,0.0001,0.0767,0.0059,0.0923,0.0801,0.0990,0.0020,0.0000,0.0000,0.0000
4850,0.0035,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1326,0.0739,0.0409,0.0000,0.0029,0.0168,0.1409,0.0920,0.0903,0.1002,0.0643,0.0590,0.0595,0.0308,0.0458,0.0536,0.0042,0.0001,0.0895,0.0031,0.0876,0.0932,0.0932,0.0016,0.0000,0.0000,0.0000
4860,0.0058,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0994,0.0772,0.0410,0.0000,0.0086,0.0105,0.0536,0.0355,0.0398,0.0366,0.0320,0.0288,0.0687,0.0694,0.0274,0.0556,0.0027,0.0003,0.0692,0.0005,0.0936,0.0628,0.0972,0.0002,0.0000,0.0000,0.0000
4870,0.0032,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0697,0.0694,0.0455,0.0000,0.0044,0.0137,0.0652,0.0523,0.0504,0.0456,0.0335,0.0298,0.0984,0.0390,0.0540,0.0582,0.0013,0.0002,0.0712,0.0102,0.0556,0.0521,0.0804,0.0016,0.0000,0.0000,0.0000
4880,0.0019,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1008,0.0869,0.0563,0.0000,0.0118,0.0170,0.0629,0.0514,0.0496,0.0637,0.0428,0.0444,0.0626,0.0599,0.0580,0.0605,0.0084,0.0003,0.0939,0.0123,0.0902,0.0610,0.0957,0.0010,0.0000,0.0000,0.0000
4890,0.0028,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1043,0.0771,0.0482,0.0000,0.0016,0.0136,0.0851,0.0526,0.0538,0.0914,0.0605,0.0553,0.1029,0.0456,0.0358,0.0693,0.0025,0.0004,0.1187,0.0179,0.1231,0.0942,0.1015,0.0008,0.0000,0.0000,0.0000
4900,0.0034,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1075,0.0426,0.0639,0.0000,0.0038,0.0157,0.0899,0.0431,0.0462,0.0813,0.0438,0.0498,0.0677,0.0693,0.0325,0.0365,0.0036,0.0003,0.0911,0.0094,0.0699,0.0419,0.0744,0.0004,0.0000,0.0000,0.0000
4910,0.0022,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0663,0.0652,0.0632,0.0000,0.0107,0.0131,0.0706,0.0481,0.0524,0.0430,0.0313,0.0285,0.0698,0.0700,0.0443,0.0420,0.0110,0.0006,0.0886,0.0035,0.0711,0.0470,0.0771,0.0003,0.0000,0.0000,0.0000
4920,0.0024,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0899,0.0409,0.0610,0.0000,0.0060,0.0139,0.0529,0.0340,0.0418,0.0472,0.0348,0.0282,0.0807,0.0716,0.0370,0.0420,0.0083,0.0002,0.0845,0.0063,0.0633,0.0331,0.0601,0.0005,0.0000,0.0000,0.0000
4930,0.0110,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0855,0.0698,0.0382,0.0000,0.0067,0.0176,0.1371,0.0890,0.0853,0.0361,0.0329,0.0271,0.0796,0.0364,0.0579,0.0575,0.0020,0.0005,0.1057,0.0111,0.0761,0.0791,0.0886,0.0004,0.0000,0.0000,0.0000
