generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
15090,870.8,1900.0,157304,0.5045,0.0001,0.0419,0.0897,-0.0092,0.1008,2.1123,0.6653,0.0205,0.0000,0.0000,11.7,9,14,3.5,2,6,182,1.2010,100,0.0007
15100,1005.7,2200.0,169535,0.4244,0.0004,0.0291,0.0476,0.0794,0.0000,2.0662,0.6317,-0.0020,0.0000,0.0000,11.7,9,13,3.4,2,6,154,1.1083,91,0.0003
15110,984.7,1950.0,161271,0.5255,0.0002,0.0245,0.0789,0.1146,0.0000,1.6760,0.7438,0.0427,0.0000,0.0000,11.5,9,14,3.2,2,6,199,1.0969,96,0.0007
15120,950.1,1850.0,156769,0.5262,0.0002,0.0229,0.0341,0.0019,0.0000,1.2971,0.7603,-0.0239,0.0000,0.0000,11.8,9,14,3.4,2,6,206,1.0844,92,0.0004
15130,965.1,1750.0,162400,0.5208,0.0005,0.0254,0.0415,0.0596,0.0000,1.2399,0.7004,-0.0446,0.0000,0.0000,11.5,8,13,3.5,2,6,182,1.0465,104,0.0005
15140,981.2,2150.0,159141,0.4962,0.0001,0.0210,0.0583,0.0600,0.0000,1.2787,0.6304,-0.1055,0.0000,0.0000,11.4,9,14,4.0,2,6,171,1.1857,67,0.0007
15150,908.3,1900.0,157629,0.5370,0.0001,0.0411,0.0776,-0.0104,0.0542,1.2284,0.7647,-0.1011,0.0000,0.0000,11.2,9,14,4.1,2,6,220,1.2444,114,0.0010
15160,996.0,2000.0,158761,0.5432,0.0001,0.0284,0.0684,0.1545,0.0000,1.2827,0.6800,-0.1065,0.0000,0.0000,11.1,10,12,4.2,2,6,212,1.2432,73,0.0017
15170,877.9,2150.0,149757,0.4617,0.0006,0.0352,0.0531,0.0541,0.0000,1.2691,0.7547,0.0016,0.0000,0.0000,11.2,9,13,4.3,2,6,258,1.2453,128,0.0014
15180,879.1,1600.0,158238,0.4201,0.0001,0.0340,0.0528,0.0042,0.0141,1.2555,0.6852,-0.0193,0.0000,0.0000,11.3,10,13,4.1,2,6,186,1.2311,86,0.0012
15190,954.8,2000.0,160811,0.5421,0.0002,0.0445,0.0498,0.1108,0.0000,1.5382,0.7885,-0.0386,0.0000,0.0000,11.5,9,15,3.9,2,6,191,1.1351,93,0.0012
15200,892.8,1900.0,148909,0.5073,0.0001,0.0240,0.0447,0.0894,0.0000,1.5668,0.7624,-0.0525,0.0000,0.0000,11.4,10,14,4.5,2,6,232,1.1599,120,0.0011
15210,907.2,1750.0,159385,0.4700,0.0002,0.0405,0.0722,0.1226,0.0000,1.2243,0.7501,0.0458,0.0000,0.0000,11.0,9,14,4.4,2,6,203,1.2838,99,0.0009
15220,857.8,1950.0,150284,0.5522,0.0001,0.0203,0.0622,0.1948,0.0000,1.5007,0.7702,-0.0464,0.0000,0.0000,11.1,9,14,3.6,2,6,244,1.2199,114,0.0009
15230,924.5,1700.0,160701,0.4713,0.0003,0.0352,0.1218,0.0710,0.0000,1.6823,0.7714,-0.1386,0.0000,0.0000,11.3,10,13,3.5,2,6,169,1.1134,107,0.0004
15240,931.0,1900.0,161118,0.4473,0.0018,0.0534,0.0813,0.0031,0.0000,1.9632,0.7072,-0.0765,0.0000,0.0000,11.3,9,13,3.1,2,6,150,1.1141,81,0.0007
15250,934.2,1850.0,158502,0.4976,0.0002,0.0384,0.0632,0.1126,0.0000,1.9567,0.7678,-0.0707,0.0000,0.0000,11.4,9,14,3.5,2,6,206,1.1307,86,0.0004
15260,950.8,1850.0,159239,0.5931,0.0004,0.0478,0.0528,0.0771,0.0000,1.8279,0.7929,-0.0083,0.0000,0.0000,11.4,9,14,3.7,2,6,196,1.2108,102,0.0009
15270,941.9,1650.0,167878,0.4965,0.0003,0.0494,0.1063,-0.0252,0.0986,1.7661,0.7684,-0.0510,0.0000,0.0000,11.6,9,14,3.8,2,6,140,1.1717,83,0.0006
15280,874.8,1750.0,154579,0.4813,0.0002,0.0569,0.1227,0.0617,0.0000,1.8799,0.7630,-0.0483,0.0000,0.0000,11.7,10,14,4.0,2,6,182,1.1604,82,0.0003
15290,931.6,1850.0,157616,0.5565,0.0003,0.0350,0.0910,0.1333,0.0000,1.8079,0.7032,-0.0140,0.0000,0.0000,11.6,10,14,3.4,2,6,209,1.1320,89,0.0010
15300,908.7,1896.2,154993,0.5134,0.0005,0.0320,0.1092,0.1298,0.0326,1.6887,0.7202,0.0135,0.0000,0.0000,11.4,10,14,3.2,2,6,195,1.1104,89,0.0007
15310,941.6,1900.0,163382,0.4859,0.0009,0.0558,0.0909,0.0190,0.0000,1.7125,0.6655,0.0765,0.0000,0.0000,11.4,9,14,3.1,2,6,176,1.0285,52,0.0006
15320,911.8,1700.0,167987,0.4020,0.0003,0.0407,0.0940,0.0823,0.0869,1.6335,0.5366,-0.0377,0.0000,0.0000,11.4,9,13,3.3,2,6,137,1.1426,85,0.0008
15330,990.0,2150.0,167323,0.5259,0.0007,0.0381,0.0327,0.0581,0.0000,1.5457,0.5601,-0.1238,0.0000,0.0000,11.4,9,14,3.3,2,6,160,0.9932,77,0.0007
15340,873.8,1700.0,160040,0.4783,0.0003,0.0337,0.1077,-0.0298,0.0000,1.1152,0.6564,-0.0380,0.0000,0.0000,11.1,9,13,3.1,2,6,189,0.9991,126,0.0007
15350,884.8,1900.0,156198,0.4915,0.0007,0.0285,0.0417,0.0082,0.0697,1.0666,0.5976,-0.0519,0.0000,0.0000,11.4,10,14,3.1,2,5,191,1.1022,95,0.0005
15360,1021.1,1750.0,170295,0.4250,0.0006,0.0588,0.0869,0.1639,0.0000,1.0698,0.5742,-0.1425,0.0000,0.0000,11.7,10,14,3.0,2,6,146,1.0995,88,0.0003
15370,989.6,1892.4,166346,0.4760,0.0002,0.0321,0.1042,0.0849,0.0000,0.9686,0.6519,-0.0074,0.0000,0.0000,12.0,10,14,3.0,2,6,189,1.0414,104,0.0003
15380,958.1,1800.0,160705,0.4873,0.0004,0.0201,0.0711,0.1216,0.0000,0.9620,0.7321,0.0104,0.0000,0.0000,12.1,11,14,3.6,2,6,189,1.2231,83,0.0003
15390,979.1,1900.0,157372,0.4753,0.0003,0.0246,0.0534,0.1035,0.0000,1.0460,0.6913,-0.1392,0.0000,0.0000,12.3,10,14,4.2,2,6,206,1.3472,118,0.0010
15400,968.4,1850.0,168056,0.5243,0.0004,0.0310,0.0579,0.1549,0.1322,1.0188,0.7444,-0.1280,0.0000,0.0000,12.3,10,14,3.5,2,6,162,1.1924,85,0.0005
15410,930.4,1700.0,160820,0.5433,0.0007,0.0449,0.0537,-0.0420,0.0610,1.0360,0.7215,-0.1598,0.0000,0.0000,12.1,9,14,2.9,2,6,175,1.0085,112,0.0006
15420,875.7,1922.7,162381,0.5821,0.0004,0.0366,0.0521,0.0133,0.0612,0.8932,0.7361,-0.0574,0.0000,0.0000,12.1,9,14,2.9,2,6,194,0.9027,88,0.0005
15430,962.7,1900.0,161377,0.4765,0.0012,0.0261,0.0433,0.0750,0.0000,1.3313,0.6502,0.0353,0.0000,0.0000,11.9,10,15,3.2,2,6,180,1.0699,81,0.0010
15440,940.3,2200.0,157544,0.6077,0.0001,0.0170,0.0399,0.1695,0.0000,2.2030,0.6062,-0.0459,0.0000,0.0000,12.0,9,14,3.3,2,6,213,1.2067,86,0.0003
15450,934.0,1950.0,161510,0.5061,0.0002,0.0260,0.0361,0.1662,0.0000,2.2050,0.7350,-0.0626,0.0000,0.0000,11.9,10,14,3.4,2,6,207,1.1560,99,0.0012
15460,886.8,1750.0,159557,0.4582,0.0004,0.0232,0.0562,0.0316,0.0713,2.2348,0.7669,0.0210,0.0000,0.0000,11.5,9,14,3.5,2,6,191,1.1341,126,0.0007
15470,984.9,1600.0,171377,0.4295,0.0006,0.0319,0.0728,0.0525,0.0000,2.1994,0.6764,-0.1447,0.0000,0.0000,11.5,9,14,4.0,2,6,134,1.2816,89,0.0017
15480,991.4,1850.0,165256,0.5271,0.0002,0.0172,0.0722,0.0433,0.0000,2.1561,0.7806,-0.0506,0.0000,0.0000,11.6,10,14,3.6,2,6,182,1.0814,121,0.0013
