generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
1460,913.8,2000.0,158126,0.4635,0.0005,0.1436,0.1656,0.0555,0.0000,3.9550,0.7731,0.0000,0.0000,0.0000,11.4,9,13,14.0,2,23,181,1.4031,132
1470,866.6,2150.0,148144,0.5163,0.0003,0.1542,0.2099,0.1991,0.0000,3.6058,0.8042,0.0000,0.0000,0.0000,11.3,9,14,12.2,2,22,248,1.4661,150
1480,906.9,2021.3,155021,0.5110,0.0006,0.1591,0.1991,0.1391,0.0000,3.8558,0.7151,0.0000,0.0000,0.0000,11.3,10,14,13.5,2,22,231,1.3740,100
1490,950.8,1850.0,158250,0.5010,0.0002,0.1721,0.1628,0.1541,0.0000,4.0018,0.7636,0.0000,0.0000,0.0000,11.4,10,13,13.4,2,22,213,1.4782,128
1500,937.3,1800.0,154677,0.5574,0.0001,0.1302,0.1553,0.1546,0.0000,4.0854,0.7704,0.0000,0.0000,0.0000,11.4,9,14,11.4,2,21,248,1.4482,108
1510,862.0,1900.0,145552,0.5037,0.0000,0.1436,0.1664,0.2818,0.0297,4.0578,0.7330,0.0000,0.0000,0.0000,11.4,10,14,10.7,2,23,243,1.4953,173
1520,937.3,1950.0,152165,0.5029,0.0002,0.1045,0.1238,0.1234,0.0000,4.2202,0.7866,0.0000,0.0000,0.0000,11.4,9,13,10.7,2,20,225,1.5116,112
1530,912.3,1800.0,152967,0.5031,0.0001,0.1150,0.1426,0.1028,0.0000,4.3240,0.8044,0.0000,0.0000,0.0000,11.5,10,13,9.7,2,18,229,1.4367,132
1540,879.3,1800.0,148606,0.5128,0.0001,0.0739,0.1693,0.0610,0.0000,4.5528,0.6546,0.0000,0.0000,0.0000,11.6,10,14,10.5,2,17,226,1.4653,127
1550,895.4,2050.0,149695,0.4128,0.0003,0.0873,0.0878,0.0851,0.0000,4.0027,0.7269,0.0000,0.0000,0.0000,11.5,10,14,10.1,2,18,214,1.4441,120
1560,902.7,1850.0,150602,0.5110,0.0005,0.1061,0.1105,0.1079,0.0000,2.8893,0.8014,0.0000,0.0000,0.0000,11.5,10,15,9.7,2,17,241,1.4545,154
1570,924.2,2000.0,152425,0.4724,0.0002,0.0995,0.1020,0.1779,0.0000,2.8294,0.7604,0.0000,0.0000,0.0000,11.3,9,14,10.2,2,17,229,1.3753,87
1580,863.4,1900.0,148395,0.5553,0.0004,0.1033,0.0961,0.0741,0.0336,2.9732,0.7932,0.0000,0.0000,0.0000,11.2,9,14,10.1,2,18,229,1.3010,127
1590,870.7,2000.0,146892,0.5202,0.0004,0.1231,0.1403,0.1951,0.0000,2.9730,0.7549,0.0000,0.0000,0.0000,11.2,9,13,11.5,2,19,254,1.3217,156
1600,877.1,1800.0,147607,0.5342,0.0001,0.1068,0.1401,0.1849,0.0000,1.9204,0.8278,0.0000,0.0000,0.0000,11.2,10,14,11.1,2,21,255,1.4476,128
1610,929.2,1900.0,154707,0.5646,0.0003,0.1357,0.1328,0.1456,0.0000,2.0120,0.6812,0.0000,0.0000,0.0000,11.4,10,14,10.4,2,21,240,1.3962,106
1620,908.6,1850.0,148635,0.4588,0.0001,0.1399,0.1441,0.0733,0.0000,4.1079,0.7467,0.0000,0.0000,0.0000,11.6,9,15,9.3,2,21,228,1.4264,127
1630,826.9,1900.0,144771,0.4794,0.0007,0.1493,0.1769,0.2649,0.0000,4.5418,0.7596,0.0000,0.0000,0.0000,11.4,9,14,10.0,2,22,276,1.4193,142
1640,945.9,2300.0,154480,0.5263,0.0004,0.1448,0.2201,0.1001,0.0000,4.4063,0.7164,0.0000,0.0000,0.0000,11.6,10,13,11.3,2,21,221,1.4465,103
1650,852.3,1850.0,143895,0.4757,0.0001,0.1817,0.2008,0.1365,0.0000,4.3420,0.7634,0.0000,0.0000,0.0000,11.9,9,14,10.9,2,20,251,1.4474,144
1660,964.9,1900.0,162522,0.5030,0.0004,0.1851,0.1974,0.0913,0.0824,4.5725,0.7492,0.0000,0.0000,0.0000,11.8,10,14,9.0,2,20,189,1.4513,112
1670,916.2,1800.0,152757,0.5224,0.0000,0.1594,0.1540,0.2043,0.0651,4.5528,0.7941,0.0000,0.0000,0.0000,11.8,9,14,5.8,2,20,244,1.3422,157
1680,858.8,2150.0,148898,0.5032,0.0002,0.1740,0.1316,0.0474,0.0000,4.5534,0.7219,0.0000,0.0000,0.0000,11.7,9,14,5.4,2,21,231,1.4060,140
1690,859.3,1800.0,151485,0.4719,0.0001,0.1486,0.1601,0.2022,0.0000,4.6602,0.7093,0.0000,0.0000,0.0000,11.5,9,13,5.8,2,21,246,1.3481,154
1700,846.2,1700.0,149424,0.4907,0.0001,0.1480,0.1527,0.1684,0.0000,4.6537,0.7573,0.0000,0.0000,0.0000,11.4,10,13,6.2,2,20,257,1.4021,115
1710,903.1,1950.0,150546,0.5486,0.0006,0.1841,0.1842,0.1061,0.0000,4.6979,0.7299,0.0000,0.0000,0.0000,11.3,9,14,7.0,2,20,245,1.3644,130
1720,809.3,1850.0,143007,0.5239,0.0004,0.1922,0.1806,0.1412,0.0251,3.1681,0.7605,0.0000,0.0000,0.0000,11.5,10,13,6.3,2,19,243,1.3982,141
1730,914.7,1800.0,155152,0.4206,0.0012,0.1801,0.1781,0.1288,0.0000,2.9625,0.7138,0.0000,0.0000,0.0000,11.4,10,14,8.0,2,20,193,1.4674,120
1740,903.1,2000.0,154650,0.5392,0.0007,0.1741,0.1627,0.0808,0.0000,2.9790,0.7671,0.0000,0.0000,0.0000,11.3,9,13,9.4,2,20,222,1.3724,132
1750,832.8,1800.0,149369,0.4802,0.0017,0.1749,0.1820,0.0830,0.0000,2.8650,0.7676,0.0000,0.0000,0.0000,11.5,8,14,10.2,2,20,222,1.3917,131
1760,832.6,1850.0,143900,0.5128,0.0002,0.1703,0.1663,0.0790,0.0000,2.8098,0.8114,0.0000,0.0000,0.0000,11.6,9,14,11.5,2,21,221,1.3041,136
1770,814.5,2150.0,146182,0.4155,0.0001,0.1762,0.1612,0.1162,0.0210,2.9522,0.7611,0.0000,0.0000,0.0000,11.8,9,14,11.8,2,22,212,1.4072,123
1780,910.6,2000.0,158119,0.4804,0.0003,0.1655,0.1806,0.0801,0.0000,3.0088,0.7938,0.0000,0.0000,0.0000,11.4,10,14,11.8,2,23,197,1.2686,105
1790,992.0,1950.0,163012,0.4417,0.0007,0.1700,0.1661,0.0985,0.0000,2.8695,0.7538,0.0000,0.0000,0.0000,11.4,9,14,11.2,2,23,191,1.2669,117
1800,983.0,2100.0,157509,0.4619,0.0009,0.1693,0.1737,0.1578,0.0000,4.4641,0.7718,0.0000,0.0000,0.0000,11.3,10,14,11.8,2,23,213,1.2963,122
1810,876.3,1800.0,149023,0.4530,0.0001,0.1653,0.1719,0.1031,0.0000,4.5634,0.7443,0.0000,0.0000,0.0000,11.5,9,13,11.5,2,22,227,1.2439,171
1820,886.2,2000.0,149804,0.5085,0.0006,0.1763,0.2013,0.0322,0.0000,4.4318,0.6226,0.0000,0.0000,0.0000,11.6,10,13,13.2,2,23,232,1.1974,130
1830,943.8,1800.0,155943,0.5627,0.0000,0.2025,0.1480,0.0398,0.0000,4.4052,0.6851,0.0000,0.0000,0.0000,11.7,10,13,11.0,2,22,207,1.1641,124
1840,868.3,1800.0,151587,0.4694,0.0005,0.2737,0.1892,-0.0044,0.0000,4.4311,0.7664,0.0000,0.0000,0.0000,11.4,9,13,9.4,2,23,217,1.2243,122
1850,894.3,2050.0,153104,0.4987,0.0003,0.1917,0.2205,0.0650,0.0587,4.3252,0.7868,0.0000,0.0000,0.0000,11.2,9,14,10.6,2,24,221,1.2774,116
1860,903.5,1750.0,155703,0.4703,0.0001,0.1770,0.1283,0.2294,0.0000,5.1880,0.8405,0.0000,0.0000,0.0000,11.3,10,13,11.5,2,23,223,1.2406,152
1870,904.7,1950.0,151645,0.4887,0.0001,0.2195,0.2057,0.0478,0.0000,5.2187,0.7812,0.0000,0.0000,0.0000,11.6,10,14,13.0,2,23,230,1.2537,126
1880,840.5,1850.0,149208,0.4452,0.0004,0.1781,0.1742,0.0919,0.0474,5.1160,0.8130,0.0000,0.0000,0.0000,11.7,10,14,11.3,2,19,230,1.2992,125
1890,888.7,2250.0,148988,0.5037,0.0003,0.2586,0.2675,0.2310,0.0000,8.8990,0.7960,0.0000,0.0000,0.0000,11.7,10,13,10.5,2,19,238,1.3786,134
1900,865.5,1700.0,149628,0.4174,0.0003,0.1640,0.1953,0.0009,0.0000,9.0105,0.7727,0.0000,0.0000,0.0000,11.6,10,14,10.9,2,19,226,1.3724,110
1910,880.3,1750.0,154576,0.4308,0.0008,0.2536,0.1695,0.0745,0.0291,14.9464,0.6860,0.0000,0.0000,0.0000,11.5,9,13,10.9,2,17,231,1.3414,116
1920,775.9,1900.0,140804,0.3802,0.0002,0.1285,0.1486,0.0341,0.0382,17.9926,0.6614,0.0000,0.0000,0.0000,11.4,7,14,12.4,2,19,249,1.2949,128
1930,888.8,1850.0,150814,0.5238,0.0002,0.1353,0.1286,0.1255,0.0512,17.6834,0.7821,0.0000,0.0000,0.0000,11.4,9,14,13.6,2,19,232,1.2664,126
1940,897.7,2050.0,149021,0.4907,0.0000,0.1529,0.1586,0.1353,0.0000,17.9722,0.7330,0.0000,0.0000,0.0000,11.3,10,14,12.8,2,19,224,1.2300,134
1950,910.1,1950.0,155963,0.4674,0.0003,0.1857,0.1748,0.1409,0.0000,18.3169,0.7171,0.0000,0.0000,0.0000,11.3,10,13,13.0,2,20,218,1.1880,111
1960,862.9,2050.0,148547,0.4358,0.0001,0.1702,0.1742,0.1567,0.0411,19.0391,0.7362,0.0000,0.0000,0.0000,11.3,10,13,12.5,2,20,221,1.1932,127
1970,868.7,1950.0,149891,0.4049,0.0003,0.1707,0.2007,0.0588,0.0000,18.8905,0.7507,0.0000,0.0000,0.0000,11.4,9,13,12.7,2,20,201,1.1562,103
1980,878.7,1850.0,147373,0.5142,0.0003,0.1094,0.1384,-0.0036,0.0000,18.8227,0.7685,0.0000,0.0000,0.0000,11.4,10,15,10.3,2,19,230,1.2975,95
1990,955.9,1850.0,155823,0.5220,0.0003,0.1610,0.2492,0.1564,0.0000,20.6120,0.7787,0.0000,0.0000,0.0000,11.2,10,13,10.0,2,19,236,1.3255,113
2000,872.1,2000.0,149462,0.4826,0.0004,0.1629,0.1573,0.1763,0.0000,20.8363,0.7281,0.0000,0.0000,0.0000,11.3,9,14,9.2,2,19,222,1.3694,139
2010,914.6,1900.0,151983,0.5502,0.0005,0.1556,0.1633,0.1839,0.0000,18.8772,0.7520,0.0000,0.0000,0.0000,11.6,10,14,10.4,2,19,260,1.3144,131
2020,917.6,1800.0,158434,0.5417,0.0001,0.1335,0.1856,0.2685,0.0000,14.8774,0.7919,0.0000,0.0000,0.0000,11.8,9,13,8.1,2,19,236,1.3532,114
2030,923.5,2150.0,153919,0.5929,0.0001,0.1726,0.1881,0.1019,0.0000,15.0895,0.8022,0.0000,0.0000,0.0000,11.6,10,14,8.2,2,18,240,1.3552,95
2040,965.6,1900.0,155461,0.5554,0.0006,0.1988,0.2097,0.0857,0.0666,15.0895,0.6871,0.0000,0.0000,0.0000,11.5,9,14,8.6,2,19,200,1.4020,124
2050,892.1,1700.0,155240,0.5045,0.0001,0.2028,0.2155,0.0887,0.0000,15.0895,0.7236,0.0000,0.0000,0.0000,11.5,10,13,9.2,2,18,218,1.2153,126
2060,932.5,2000.0,153511,0.5228,0.0002,0.2033,0.2165,0.2175,0.0000,15.0895,0.7791,0.0000,0.0000,0.0000,11.5,10,13,9.2,2,18,239,1.1445,132
2070,922.9,2000.0,153162,0.4108,0.0004,0.1960,0.2185,-0.0114,0.0000,15.0163,0.6855,0.0000,0.0000,0.0000,11.4,9,14,9.3,2,16,193,0.9532,136
2080,945.3,1950.0,157914,0.4286,0.0008,0.1930,0.1684,0.1428,0.0000,14.6205,0.6539,0.0000,0.0000,0.0000,11.2,9,13,9.3,2,16,196,1.0745,125
2090,935.7,1950.0,150395,0.5150,0.0002,0.1528,0.1665,0.1216,0.0000,3.5365,0.7206,0.0000,0.0000,0.0000,11.5,10,14,9.2,2,16,227,1.2061,105
2100,982.1,1950.0,156792,0.5307,0.0004,0.1639,0.1917,0.2150,0.0000,3.5365,0.7437,0.0000,0.0000,0.0000,11.4,9,13,9.6,2,15,221,1.1620,117
2110,985.1,2050.0,151859,0.4256,0.0007,0.1326,0.1356,0.2151,0.0000,7.5215,0.7200,0.0000,0.0000,0.0000,11.5,9,14,9.4,2,16,233,1.2117,119
2120,926.5,1950.0,152020,0.5923,0.0001,0.1155,0.1335,0.0919,0.0000,14.6282,0.8104,0.0000,0.0000,0.0000,11.5,10,13,8.4,2,17,247,1.3455,133
2130,976.9,1850.0,156578,0.4953,0.0005,0.1406,0.1220,0.0673,0.0000,14.4487,0.7951,0.0000,0.0000,0.0000,11.4,9,14,9.2,2,18,211,1.3449,95
2140,956.4,1950.0,156370,0.4353,0.0003,0.1162,0.1734,0.1886,0.0000,14.3544,0.6063,0.0000,0.0000,0.0000,11.6,9,13,7.3,2,18,203,1.3418,122
2150,935.8,1944.0,151503,0.4843,0.0009,0.1305,0.1380,0.1608,0.0000,14.2007,0.8098,0.0000,0.0000,0.0000,11.7,9,14,6.9,2,19,235,1.3955,133
2160,905.0,2050.0,152039,0.5265,0.0003,0.1217,0.1195,0.1142,0.0000,13.9592,0.7903,0.0000,0.0000,0.0000,12.0,10,14,5.9,2,19,238,1.4640,139
2170,942.9,2050.0,155087,0.5317,0.0003,0.1153,0.1662,0.1812,0.0000,13.7923,0.6817,0.0000,0.0000,0.0000,11.8,10,13,6.4,2,20,233,1.4041,146
2180,991.6,2150.0,157362,0.4943,0.0002,0.1305,0.1296,0.1614,0.0000,13.6982,0.6854,0.0000,0.0000,0.0000,11.8,10,13,6.0,2,20,212,1.4793,135
2190,981.9,2150.0,155868,0.4881,0.0005,0.1049,0.1605,0.1078,0.0000,13.6158,0.8029,0.0000,0.0000,0.0000,11.6,10,14,5.5,2,20,237,1.4595,118
2200,871.6,2050.0,151769,0.4756,0.0002,0.1118,0.1011,0.1244,0.0355,13.7097,0.7577,0.0000,0.0000,0.0000,11.4,9,13,5.4,2,19,252,1.5292,105
2210,969.8,2050.0,159587,0.5098,0.0003,0.0662,0.1055,0.1467,0.0000,13.7744,0.7060,0.0000,0.0000,0.0000,11.5,9,13,5.3,2,21,211,1.4955,120
2220,816.6,1750.0,143205,0.4128,0.0006,0.0981,0.1100,0.1147,0.0000,8.0542,0.7756,0.0000,0.0000,0.0000,11.4,9,13,4.7,2,20,260,1.5099,141
2230,965.2,2000.0,153881,0.5387,0.0007,0.0834,0.1301,0.1740,0.0000,8.0976,0.6156,0.0000,0.0000,0.0000,11.6,10,14,3.7,2,20,237,1.4856,129
2240,903.7,1850.0,149350,0.4459,0.0001,0.0754,0.0889,0.0950,0.0000,8.0015,0.7930,0.0000,0.0000,0.0000,11.6,9,14,4.1,2,7,226,1.5172,96
2250,967.0,1950.0,155593,0.4030,0.0002,0.0532,0.0956,0.0825,0.0000,8.1448,0.6898,0.0000,0.0000,0.0000,12.0,10,14,4.3,2,7,208,1.4573,109
2260,901.0,1839.2,152930,0.3704,0.0004,0.0832,0.1139,0.0653,0.0000,8.2774,0.6975,0.0000,0.0000,0.0000,11.8,10,13,4.2,2,6,201,1.4336,167
2270,920.6,1900.0,152585,0.5050,0.0003,0.0689,0.1028,0.1038,0.0000,8.5474,0.7168,0.0000,0.0000,0.0000,11.7,9,14,4.2,2,6,236,1.4880,116
2280,945.2,1950.0,156175,0.5881,0.0004,0.0816,0.0596,0.2346,0.0000,8.5143,0.7720,0.0000,0.0000,0.0000,11.4,10,13,4.3,2,7,240,1.4627,126
2290,890.7,2100.0,150192,0.5321,0.0002,0.0925,0.0986,0.1479,0.0000,7.7479,0.7203,0.0000,0.0000,0.0000,11.4,9,13,4.6,2,8,241,1.4683,103
2300,849.7,1750.0,148350,0.4341,0.0004,0.1034,0.0887,0.1770,0.0000,3.9090,0.7940,0.0000,0.0000,0.0000,11.4,10,13,4.9,2,8,244,1.3745,89
2310,953.2,1950.0,160086,0.5046,0.0002,0.0892,0.0923,0.1491,0.0000,3.9245,0.6934,0.0000,0.0000,0.0000,11.2,10,13,4.8,2,8,198,1.3955,120
2320,959.3,1900.0,160149,0.4184,0.0009,0.0908,0.1114,0.1101,0.0000,3.9075,0.7406,0.0000,0.0000,0.0000,11.3,10,13,4.6,2,8,205,1.2831,145
2330,934.6,2000.0,155494,0.3971,0.0002,0.0934,0.1022,0.1081,0.0000,4.0490,0.7628,0.0000,0.0000,0.0000,11.4,9,14,4.5,2,8,189,1.3650,121
2340,1002.0,1900.0,157309,0.5579,0.0004,0.1033,0.0979,0.1527,0.0000,5.1503,0.7264,0.0000,0.0000,0.0000,11.4,10,13,4.2,2,8,224,1.4181,99
2350,955.2,2250.0,150701,0.4052,0.0003,0.1004,0.1152,0.1185,0.0000,5.9021,0.7749,0.0000,0.0000,0.0000,11.6,10,15,4.2,2,7,233,1.3506,130
2360,906.5,1800.0,148595,0.4641,0.0007,0.0784,0.0708,0.1499,0.0000,6.0558,0.7103,0.0000,0.0000,0.0000,11.4,9,13,3.9,2,7,229,1.2660,142
2370,947.7,2050.0,152293,0.5674,0.0004,0.0742,0.0911,0.1394,0.0000,6.0642,0.7743,0.0000,0.0000,0.0000,11.3,10,13,4.2,2,8,245,1.4082,128
2380,923.3,2050.0,151999,0.4577,0.0003,0.0659,0.0887,-0.0064,0.0000,6.2063,0.7347,0.0000,0.0000,0.0000,11.3,9,13,4.6,2,8,196,1.4441,136
2390,1020.6,2000.0,155588,0.5261,0.0001,0.0826,0.1033,0.1608,0.0000,11.1929,0.7419,0.0000,0.0000,0.0000,11.3,10,14,4.6,2,9,232,1.3332,114
2400,987.1,2100.0,153264,0.5432,0.0002,0.0674,0.0985,0.1875,0.0000,11.4180,0.7987,0.0000,0.0000,0.0000,11.3,9,14,4.2,2,8,223,1.1081,134
2410,872.5,2000.0,146842,0.4948,0.0002,0.0781,0.0955,0.0772,0.0617,11.4761,0.7165,0.0000,0.0000,0.0000,11.6,10,14,4.7,2,8,228,1.2171,128
2420,912.0,1850.0,150870,0.4221,0.0003,0.0720,0.0853,0.0615,0.0000,11.6467,0.7908,0.0000,0.0000,0.0000,11.7,10,14,4.5,2,9,223,1.2309,105
2430,959.2,1950.0,151997,0.4465,0.0003,0.0759,0.0771,0.1108,0.0459,16.8852,0.7213,0.0000,0.0000,0.0000,11.8,10,14,4.5,2,6,229,1.3429,141
2440,903.3,1800.0,146408,0.4830,0.0001,0.0614,0.0938,0.1284,0.0000,17.3318,0.7004,0.0000,0.0000,0.0000,11.6,10,13,4.4,2,7,229,1.3327,112
2450,1011.7,1850.0,160047,0.5244,0.0004,0.0505,0.0899,0.0787,0.0000,17.6363,0.7946,0.0000,0.0000,0.0000,11.7,10,14,4.3,2,7,219,1.4195,107
2460,948.3,2250.0,153799,0.4650,0.0004,0.1464,0.1444,0.1965,0.0000,17.3395,0.7815,0.0000,0.0000,0.0000,11.9,10,14,4.4,2,8,224,1.4627,109
2470,920.4,1850.0,150503,0.4915,0.0004,0.1401,0.1186,0.1720,0.0000,17.3433,0.7506,0.0000,0.0000,0.0000,12.0,10,14,4.6,2,8,224,1.5074,120
2480,876.4,2000.0,146932,0.4718,0.0012,0.1189,0.1263,0.1670,0.0000,17.3433,0.8156,0.0000,0.0000,0.0000,11.7,10,15,4.4,2,7,238,1.4454,161
2490,986.6,2050.0,158858,0.4657,0.0006,0.1206,0.1210,0.1873,0.0000,15.4048,0.7866,0.0000,0.0000,0.0000,11.8,9,14,4.1,2,7,207,1.4903,122
2500,905.9,1950.0,152625,0.4089,0.0005,0.1631,0.1641,0.0505,0.0000,15.4048,0.7289,0.0000,0.0000,0.0000,11.7,10,13,4.1,2,7,217,1.4578,143
2510,821.5,2200.0,140444,0.4270,0.0004,0.1709,0.1957,0.0949,0.0000,15.8770,0.8271,0.0000,0.0000,0.0000,11.8,10,13,3.7,2,6,250,1.3741,158
2520,1031.6,2050.0,156480,0.3688,0.0008,0.1647,0.1788,0.2524,0.0000,15.8770,0.7428,0.0000,0.0000,0.0000,11.9,11,13,3.7,2,7,217,1.4337,113
2530,942.2,2050.0,151649,0.4587,0.0002,0.1214,0.1174,0.0716,0.0000,10.1086,0.7335,0.0000,0.0000,0.0000,11.6,10,13,3.9,2,7,191,1.4053,128
2540,943.7,1900.0,152472,0.5354,0.0010,0.1791,0.1865,0.1049,0.0000,10.1086,0.8037,0.0000,0.0000,0.0000,11.5,10,13,4.0,2,7,237,1.3942,134
2550,976.4,2200.0,152523,0.5227,0.0002,0.1820,0.1701,0.1213,0.0000,10.1086,0.7715,0.0000,0.0000,0.0000,11.7,10,14,3.9,2,9,204,1.3752,118
2560,972.4,2000.0,159799,0.5798,0.0002,0.1517,0.1659,0.0420,0.0000,9.8131,0.7531,0.0000,0.0000,0.0000,11.7,10,14,3.8,2,10,210,1.3725,127
2570,923.1,1800.0,157391,0.5348,0.0005,0.1759,0.1709,0.1394,0.0000,9.4714,0.6983,0.0000,0.0000,0.0000,11.6,9,13,4.0,2,8,218,1.3845,102
2580,960.2,1800.0,157958,0.4970,0.0004,0.1825,0.1750,0.1065,0.0000,9.2265,0.7600,0.0000,0.0000,0.0000,11.7,9,13,4.5,2,9,205,1.3510,104
2590,986.2,2000.0,157264,0.5469,0.0001,0.1480,0.1688,0.2819,0.0000,9.1400,0.7926,0.0000,0.0000,0.0000,11.3,9,13,5.3,2,11,219,1.4051,115
2600,915.0,2350.0,149280,0.4794,0.0001,0.1605,0.1728,0.0945,0.0000,8.8323,0.6817,0.0000,0.0000,0.0000,11.4,10,13,5.4,2,10,230,1.3879,97
2610,991.9,1950.0,154737,0.5951,0.0001,0.1664,0.1821,0.1119,0.0000,6.9082,0.7482,0.0000,0.0000,0.0000,11.4,10,13,5.6,2,11,231,1.4590,128
2620,943.0,2000.0,156003,0.5092,0.0003,0.1454,0.1384,0.0662,0.0569,6.5787,0.7649,0.0000,0.0000,0.0000,11.6,10,13,4.8,2,9,208,1.4034,92
2630,979.7,2000.0,155577,0.4833,0.0003,0.1529,0.1590,0.1194,0.0000,3.4568,0.8076,0.0000,0.0000,0.0000,11.5,10,14,4.9,2,10,219,1.4162,117
2640,898.2,1750.0,159216,0.4915,0.0004,0.1882,0.1596,0.1193,0.0720,3.1615,0.7263,0.0000,0.0000,0.0000,11.3,10,13,4.8,2,9,203,1.4348,126
2650,1005.7,2000.0,160145,0.6011,0.0002,0.1854,0.1696,0.1196,0.0789,2.8951,0.7320,0.0000,0.0000,0.0000,11.2,10,13,4.1,2,10,196,1.3877,127
2660,864.5,1750.0,158055,0.4066,0.0006,0.2389,0.2618,0.0996,0.0584,5.9149,0.7442,0.0000,0.0000,0.0000,11.3,10,13,4.1,2,11,193,1.3546,116
2670,993.1,2250.0,160905,0.4770,0.0007,0.1954,0.1590,0.0821,0.0698,5.9380,0.5723,0.0000,0.0000,0.0000,11.5,8,14,5.0,2,10,216,1.4060,94
2680,950.9,1900.0,157108,0.5014,0.0001,0.1982,0.1913,0.1201,0.0594,6.4040,0.6790,0.0000,0.0000,0.0000,11.5,9,13,4.9,2,10,188,1.4402,117
2690,952.7,1900.0,155499,0.4774,0.0002,0.1832,0.1899,0.1876,0.0000,6.4471,0.8155,0.0000,0.0000,0.0000,11.7,10,13,4.6,2,10,236,1.3758,109
2700,945.3,1950.0,157516,0.4893,0.0007,0.1903,0.1964,0.1686,0.0000,6.7748,0.6761,0.0000,0.0000,0.0000,11.6,10,14,5.0,2,10,223,1.3669,106
2710,886.4,1800.0,152535,0.5273,0.0003,0.1760,0.1745,0.0372,0.0656,6.9003,0.8059,0.0000,0.0000,0.0000,11.5,10,13,4.3,2,10,226,1.3674,110
2720,882.8,2100.0,155523,0.5383,0.0001,0.1595,0.1838,0.0302,0.0000,7.0483,0.7215,0.0000,0.0000,0.0000,11.4,10,13,4.1,2,9,210,1.3952,122
2730,1022.2,2050.0,160719,0.5528,0.0011,0.1672,0.1930,0.0817,0.0000,7.0475,0.7665,0.0000,0.0000,0.0000,11.3,10,14,4.1,2,6,212,1.4519,97
2740,992.9,1750.0,159448,0.4802,0.0002,0.1528,0.1596,0.1014,0.0000,7.2238,0.6515,0.0000,0.0000,0.0000,11.6,9,13,4.3,2,7,203,1.4981,126
2750,959.4,2000.0,156835,0.4571,0.0006,0.1653,0.1638,0.1359,0.0000,7.1311,0.7804,0.0000,0.0000,0.0000,11.4,9,13,4.1,2,7,233,1.4270,116
2760,1030.3,1950.0,162260,0.5993,0.0004,0.1655,0.1581,0.0809,0.0000,3.9350,0.6858,0.0000,0.0000,0.0000,11.3,10,13,3.9,2,10,197,1.4491,92
2770,892.9,1950.0,153938,0.5035,0.0002,0.1542,0.1804,0.1397,0.0000,3.8626,0.7052,0.0000,0.0000,0.0000,11.3,9,13,3.5,2,9,215,1.3264,87
2780,926.0,2000.0,163635,0.5420,0.0007,0.1475,0.1671,0.0775,0.0000,3.8433,0.7056,0.0000,0.0000,0.0000,11.3,10,13,3.0,2,9,191,1.2088,88
2790,945.0,2050.0,151061,0.3803,0.0004,0.1806,0.1973,0.0117,0.0000,4.9753,0.7330,0.0000,0.0000,0.0000,11.3,10,14,4.0,2,10,190,1.3578,147
2800,972.2,1950.0,157901,0.4401,0.0001,0.2090,0.2033,0.1467,0.0000,5.7867,0.7818,0.0000,0.0000,0.0000,11.3,10,13,4.3,2,9,198,1.3344,107
2810,908.7,1800.0,154233,0.3988,0.0006,0.1827,0.1960,0.0592,0.0000,5.9525,0.7258,0.0000,0.0000,0.0000,11.2,10,13,4.6,2,9,201,1.4272,128
2820,987.0,2250.0,157518,0.5946,0.0010,0.1674,0.1501,0.1583,0.0000,5.8001,0.7235,0.0000,0.0000,0.0000,11.4,10,13,5.6,2,9,218,1.4034,151
2830,982.7,1900.0,160823,0.4276,0.0004,0.1627,0.1495,0.0237,0.0000,5.7756,0.8024,0.0000,0.0000,0.0000,11.5,10,14,5.4,2,10,185,1.4885,110
2840,967.5,2150.0,155126,0.6054,0.0000,0.1912,0.1923,0.1736,0.0000,6.1363,0.7965,0.0000,0.0000,0.0000,11.3,10,13,4.9,2,11,210,1.4851,98
2850,1064.2,1850.0,162339,0.5220,0.0001,0.1834,0.1960,0.0780,0.0840,5.8972,0.6521,0.0000,0.0000,0.0000,11.3,10,13,4.7,2,9,187,1.4541,107
2860,1008.1,1950.0,160371,0.5551,0.0009,0.1885,0.1910,0.0770,0.0000,6.2915,0.6853,0.0000,0.0000,0.0000,11.5,9,13,4.4,2,8,211,1.4309,112
2870,983.2,2150.0,164546,0.4874,0.0003,0.1748,0.1911,0.0237,0.0000,6.6023,0.7258,0.0000,0.0000,0.0000,11.3,9,13,5.0,2,9,153,1.4542,104
2880,942.7,2300.0,153816,0.5320,0.0010,0.1534,0.1946,0.1019,0.0412,14.0562,0.7460,0.0000,0.0000,0.0000,11.3,10,13,5.1,2,9,213,1.4974,90
2890,1027.8,2050.0,161784,0.6337,0.0003,0.1894,0.1995,0.1679,0.0000,14.3539,0.7768,0.0000,0.0000,0.0000,11.3,10,13,4.9,2,10,225,1.4911,102
2900,961.2,2107.0,154970,0.5286,0.0000,0.1811,0.1919,0.1005,0.0000,14.3905,0.6918,0.0000,0.0000,0.0000,11.6,10,13,4.9,2,8,203,1.5099,72
